metrics.fit_duration,metrics.rtp_duration,metrics.process_stage_width,metrics.rtp_similarity,metrics.nap_eval_duration,metrics.avg_pruned_patterns_per_stage,metrics.rtp_eval_duration,metrics.rtp_similarity_h_2,metrics.prep_duration,metrics.rtp_similarity_h_20,metrics.avg_unpruned_patterns_per_stage,metrics.rtp_similarity_h_1,metrics.nap_balanced_accuracy,metrics.none_share,metrics.n_process_stages,metrics.total_run_time,metrics.nap_duration,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.nap_accuracy,metrics.rtp_similarity_h_3,params.model_config,params.max_pattern_size_train,params.cv_folds,params.train_pct,params.max_pattern_size_eval,params.weights,params.task,params.ncores,params.filter_sequences,params.cv_hash,params.prune_func,params.base_cv_hash,params.process_stage_width_percentage,params.dataset,params.min_freq,params.break_buffer,params.random_seed,params.weight,params.selection_method
275.9848250709474,1372.878761433065,178.0,0.1638127084497733,0.2539574261754751,0.0,75.81795561499894,0.9888417788553184,3.0620414316654205,0.9117453107547844,113255.0,0.9939411341287536,0.6934678148384344,0.0,1.0,377207.53456044383,139.33143796026707,0.9338983120655064,0.9768607115130674,0.9553995994309576,0.8192916651639196,0.9842387524196284,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s2,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.2,WEIGHTED_PROBS_LEN
275.9848250709474,1386.031924972311,178.0,0.1529538889249197,0.2563476972281933,0.0,74.46458336897194,0.9944015563973708,3.0620414316654205,0.9281042789169875,111863.0,0.9967597595865514,0.6880856808042761,9.15851558779353e-05,1.0,375618.7271760814,139.28878816962242,0.9501693775636793,0.9867881117320824,0.9700989172477346,0.8491409312378649,0.9920683498608786,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s2,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.2,WEIGHTED_PROBS_LEN
275.9848250709474,1812.3121829256413,178.0,0.1521427399402989,0.2424605973064899,0.0,81.24280206486583,0.9947799170263016,3.0620414316654205,0.9345270727522174,113080.0,0.9969261261822993,0.6978136547972165,5.433010974682169e-05,1.0,374018.15671395697,169.3165494184941,0.9548653963497,0.987979680886828,0.9730234741684124,0.8528378427324423,0.9926461072618906,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s1,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.1,WEIGHTED_PROBS_LEN
275.9848250709474,1646.1992435604334,178.0,0.150434879626422,0.2568986918777227,0.0,78.67696228809655,0.994619602035618,3.0620414316654205,0.930178570177455,112370.0,0.9968141309924208,0.6875821118851038,0.0001474899061595,1.0,371954.5019422677,139.5206714142114,0.9518165310798072,0.9873013693113368,0.9712490216709334,0.8512933021146365,0.9923913067818976,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s1,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.1,WEIGHTED_PROBS_LEN
275.9848250709474,1953.896531986073,173.0,0.1501385390388048,0.2484365422278642,0.0,84.30904042348266,0.9947015246051244,3.0620414316654205,0.9358571587588634,111991.0,0.9968758797848836,0.6858852953716671,0.00021513087128,1.0,370089.31603929214,142.3082810305059,0.9555476284693412,0.9878704059742408,0.9732027748848092,0.8527249910362137,0.992577493510152,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s1,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.1,WEIGHTED_PROBS_LEN
275.9848250709474,1829.137127235532,178.0,0.155751444884007,0.2520065084099769,0.0,79.80042941868305,0.9944875448322168,3.0620414316654205,0.9309491825578706,113255.0,0.9967896584937244,0.701742843175913,0.0,1.0,367907.9988742005,141.94869722425938,0.9522427733303886,0.9872972681385256,0.971423762429586,0.8510296822591698,0.9923062424049136,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s1,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.1,WEIGHTED_PROBS_LEN
275.9848250709474,1787.7746179867536,178.0,0.1524008601818646,0.2329351976513862,0.0,75.47435519099236,0.9944249852330668,3.0620414316654205,0.9281113457286776,111863.0,0.99676743953606,0.686757452119128,9.15851558779353e-05,1.0,365856.3356955275,135.59762335196135,0.9502681332373634,0.9868816489531916,0.9702186334893458,0.8503315382642781,0.9921214404793,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s1,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.1,WEIGHTED_PROBS_LEN
275.9848250709474,111.9164533112198,178.0,0.2671474462976508,0.240007733926177,0.0,40.550573255866766,0.8984061240544481,3.0620414316654205,0.4088628315768362,113080.0,0.9520261997741268,0.4447841240086497,5.433010974682169e-05,1.0,363856.7980470713,138.56923203542829,0.4807366385939484,0.7568343707744289,0.5897239004920996,0.4474084537650766,0.8467768136529119,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s0,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.0,WEIGHTED_PROBS_LEN
275.9848250709474,113.58767272531986,178.0,0.2709971759841092,0.2353016082197427,0.0,40.45715910755098,0.9002560034967112,3.0620414316654205,0.4110720102482468,112370.0,0.952933098574433,0.4500579082094921,0.0001474899061595,1.0,363565.09900369495,135.2649060804397,0.4830885996767496,0.7593939667111534,0.5925669679405906,0.4558912999391604,0.8490036928757743,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s0,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.0,WEIGHTED_PROBS_LEN
275.9848250709474,138.71188256889582,173.0,0.2693980102413683,0.2431537043303251,0.0,40.62547297403216,0.8990335658530544,3.0620414316654205,0.4073928035269714,111991.0,0.9525403444742098,0.4570504781741509,0.00021513087128,1.0,363275.102758972,138.97591771185398,0.4795113234097415,0.7580868284025687,0.5888440956853447,0.4632664037289351,0.8480014050188793,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s0,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.0,WEIGHTED_PROBS_LEN
275.9848250709474,138.91615056432784,178.0,0.2673352984095142,0.2432765793055296,0.0,40.70695360377431,0.8996004376528657,3.0620414316654205,0.4132978616033716,113255.0,0.9526291370928524,0.4406905558040982,0.0,1.0,362956.0837881807,137.0378724746406,0.4850945873452546,0.7589234215501601,0.5933283995585468,0.4448191293684856,0.8485124117884448,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s0,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.0,WEIGHTED_PROBS_LEN
275.9848250709474,140.294299332425,178.0,0.270899144255888,0.2266077753156423,0.0,40.75356225296855,0.8983943287393213,3.0620414316654205,0.4095453847979029,111863.0,0.9521685871469164,0.4453743962620189,9.15851558779353e-05,1.0,362638.7248908375,136.86329300887883,0.4810757107702142,0.7577920324257548,0.5906312370792088,0.4572297322050042,0.8469445031120792,exhaustive_selection_config,21.0,5.0,0.8,17.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps7_s0,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.0,WEIGHTED_PROBS_LEN
275.9848250709474,106.01149891875684,178.0,0.3655603914357614,0.2392893880605697,0.0,41.76933847554028,0.9516491657009504,3.0620414316654205,0.5174081020223192,113080.0,0.9811753030600212,0.6558997139268525,5.433010974682169e-05,1.0,362320.12261647545,138.6249995995313,0.5912049618108526,0.8402740617432146,0.6930960692336798,0.7594262740410735,0.9167030565838458,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s10,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,1.0,WEIGHTED_PROBS_LEN
275.9848250709474,108.31210156716406,178.0,0.3615815383643052,0.2415131032466888,0.0,41.82097414135933,0.9510891948074768,3.0620414316654205,0.5145359527668338,112370.0,0.9811401941371968,0.6477887321464824,0.0001474899061595,1.0,362033.01573389024,134.19872489199042,0.588483162292053,0.8392813435310437,0.6912721511024933,0.7578953190391032,0.9160296079168688,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s10,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,1.0,WEIGHTED_PROBS_LEN
275.9848250709474,133.24114622548225,173.0,0.3606827042051167,0.2350866850465536,0.0,42.142168620601296,0.952113251074568,3.0620414316654205,0.5099503625794011,111991.0,0.9816078660710932,0.6514439694443649,0.00021513087128,1.0,361747.9938080758,139.72166522406042,0.5848861681227536,0.8404760482056008,0.6898751280748573,0.7626389386877017,0.9175803008658536,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s10,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,1.0,WEIGHTED_PROBS_LEN
275.9848250709474,132.87458545714617,178.0,0.3620069633316528,0.2408885098993778,0.0,41.770994041115046,0.9519355108214456,3.0620414316654205,0.5168916488498012,113255.0,0.9815783913245468,0.6681449439258033,0.0,1.0,361432.1976967547,138.58968082256615,0.5909949921111106,0.8406038581140824,0.693290326192995,0.7638943989613013,0.9176602805983062,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s10,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,1.0,WEIGHTED_PROBS_LEN
275.9848250709474,136.7517047263682,178.0,0.365704751713007,0.2427280712872743,0.0,41.41554063931108,0.951765045623769,3.0620414316654205,0.5159892224315152,111863.0,0.9814429299937052,0.6478173617292339,9.15851558779353e-05,1.0,361118.2559238952,138.67397792451084,0.5906361425253392,0.8415418169724472,0.6938196510626164,0.7633256401802396,0.9174358211071308,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s10,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,1.0,WEIGHTED_PROBS_LEN
275.9848250709474,303.74401327222586,178.0,0.1846839057835756,0.2443816028535366,0.0,75.43219433911145,0.9830774432425246,3.0620414316654205,0.8813076072226255,113080.0,0.9927686030982236,0.6895165503032238,5.433010974682169e-05,1.0,360800.6673764885,139.33885477110744,0.9045244000706028,0.9596726442463388,0.9301345806072616,0.7540475931761382,0.9738906134121376,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s9,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.9,WEIGHTED_PROBS_LEN
275.9848250709474,294.5662287697196,178.0,0.1831548478283683,0.2437091320753097,0.0,76.4041568171233,0.9831146953610256,3.0620414316654205,0.8818779230409979,112370.0,0.9926043304417864,0.6793779816750888,0.0001474899061595,1.0,360281.4091774989,135.6574914548546,0.9053755018567948,0.959694371304892,0.930508299297554,0.7517560516952121,0.9740690552067854,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s9,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.9,WEIGHTED_PROBS_LEN
275.9848250709474,361.8726465441287,173.0,0.1805802721283385,0.2419378496706485,0.0,76.19888140261173,0.9832856415519956,3.0620414316654205,0.8843816791484307,111991.0,0.9926807273124584,0.6777792927288976,0.00021513087128,1.0,359774.03111843206,137.69606382027268,0.9067574891676072,0.960084029992564,0.9311815026195576,0.7569558981713876,0.97433894311646,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s9,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.9,WEIGHTED_PROBS_LEN
275.9848250709474,352.7939815968275,178.0,0.1860137486882786,0.2301797140389681,0.0,75.66203628666699,0.9824047638364612,3.0620414316654205,0.880096358873945,113255.0,0.9922000422711614,0.6911439024755831,0.0,1.0,359197.5190018881,137.63269544020295,0.9036819761937712,0.958656176067588,0.9293133130672572,0.7462040610235511,0.9732730983050832,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s9,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.9,WEIGHTED_PROBS_LEN
275.9848250709474,352.1113776192069,178.0,0.1868444827016066,0.2419754341244697,0.0,70.03607637807727,0.9829042846628496,3.0620414316654205,0.8762978432871916,111863.0,0.992752463433836,0.6790019835886987,9.15851558779353e-05,1.0,358630.68243118003,137.92852818779647,0.9009032238695072,0.9586818140785158,0.927709483988824,0.7555225848994395,0.97359673418549,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s9,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.9,WEIGHTED_PROBS_LEN
275.9848250709474,311.9421048127115,178.0,0.1851212450600548,0.2364090215414762,0.0,75.2663124166429,0.9830662671641248,3.0620414316654205,0.8816166888025228,113080.0,0.9927384258755562,0.6877131561003598,5.433010974682169e-05,1.0,358069.8663237989,136.72524605877695,0.9049504782868708,0.9597532696796384,0.93042515666723,0.7485783621282915,0.973929458359366,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s8,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.8,WEIGHTED_PROBS_LEN
275.9848250709474,330.30008926428854,178.0,0.1831671202244764,0.2374793365597725,0.0,75.77162594161928,0.9830834885282236,3.0620414316654205,0.8818976942148316,112370.0,0.9925731236089846,0.6775778583099911,0.0001474899061595,1.0,357545.19583264366,132.81236383505166,0.9054364154469186,0.9596996886650744,0.9305773985502046,0.7464832875500083,0.9740642624622978,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s8,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.8,WEIGHTED_PROBS_LEN
275.9848250709474,367.4514607526362,173.0,0.1806243247502667,0.2592998389154672,0.0,76.00633366778493,0.9832515784189694,3.0620414316654205,0.8844395769545966,111991.0,0.9926466754010131,0.6758008875246859,0.00021513087128,1.0,357005.5649112873,137.65524864010513,0.9068416637191308,0.9600851145022288,0.9312666650767956,0.7506095374686268,0.9743316350509345,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s8,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.8,WEIGHTED_PROBS_LEN
275.9848250709474,360.2353573087603,178.0,0.1864480005996913,0.2415240928530693,0.0,75.7071624379605,0.9824235366146378,3.0620414316654205,0.8803739418324423,113255.0,0.9922000422711614,0.6911439024755831,0.0,1.0,356423.6981707327,138.57279120758176,0.9040421753522732,0.9587371265796544,0.9295275837805114,0.7462040610235511,0.9733237755584864,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s8,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.8,WEIGHTED_PROBS_LEN
275.9848250709474,335.6137311514467,178.0,0.1868222417857558,0.2529566306620836,0.0,69.98755907081068,0.9829042846628496,3.0620414316654205,0.8762751763385537,111863.0,0.992752463433836,0.6790019835886987,9.15851558779353e-05,1.0,355848.4425596874,162.83631537482142,0.9008797248586856,0.9586818140785158,0.9276957929607632,0.7555225848994395,0.97359673418549,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s8,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.8,WEIGHTED_PROBS_LEN
275.9848250709474,313.1799319796264,178.0,0.1854506696939401,0.2273752838373184,0.0,75.94998062215745,0.9831309063814404,3.0620414316654205,0.8818626517540278,113080.0,0.9927576083866276,0.6813958939076847,5.433010974682169e-05,1.0,355279.24749084376,136.43477919325233,0.9051673604621696,0.9598108762902438,0.930504528676814,0.7524539099568981,0.9740111575057258,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s7,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.7,WEIGHTED_PROBS_LEN
275.9848250709474,333.5693519599736,178.0,0.1836013625737958,0.235355420038104,0.0,76.36058871261775,0.983109242156756,3.0620414316654205,0.8823764590976051,112370.0,0.9925747399893274,0.6775778583099911,0.0001474899061595,1.0,354752.96031072736,134.71822703257203,0.9059411534159156,0.959816548324752,0.9309112271746458,0.7464832875500083,0.9741294927647384,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s7,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.7,WEIGHTED_PROBS_LEN
275.9848250709474,377.94660130888224,173.0,0.1817076170837433,0.2478852588683366,0.0,76.55080311186612,0.9833311341597712,3.0620414316654205,0.8852114754021461,111991.0,0.9926638275189652,0.6692594238515401,0.00021513087128,1.0,354207.5672241803,138.0515422653407,0.9074493282270596,0.9602132114354004,0.9315218738110635,0.7541771244173539,0.974458057340588,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s7,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.7,WEIGHTED_PROBS_LEN
275.9848250709474,362.67864394932985,178.0,0.1869343947164821,0.2402750570327043,0.0,75.9780640155077,0.9826241745022803,3.0620414316654205,0.8816417944771603,113255.0,0.992236057016568,0.6832720992783677,0.0,1.0,353614.26493359543,141.52485962212086,0.9050897966424754,0.959176306923646,0.9301692210075232,0.753092653370361,0.9736442475501093,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s7,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.7,WEIGHTED_PROBS_LEN
275.9848250709474,311.6321707740426,178.0,0.187576433336234,0.2289764210581779,0.0,73.4492304418236,0.9829981655685028,3.0620414316654205,0.8770280733211379,111863.0,0.9927736206345854,0.6728238064870102,9.15851558779353e-05,1.0,353033.3556116838,137.97641883604228,0.9016547264958246,0.9589226947141928,0.928147177895101,0.7591127230098546,0.9737493756273852,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s7,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.7,WEIGHTED_PROBS_LEN
275.9848250709474,314.3856342174113,178.0,0.1852066277659601,0.2471138406544923,0.0,75.56757125630975,0.9831987167657958,3.0620414316654205,0.8825184550490524,113080.0,0.9927579040529084,0.6813958939076847,5.433010974682169e-05,1.0,352509.57346853986,136.50721078552306,0.9057260487418688,0.960064863041611,0.930916266150203,0.7524539099568981,0.9741419560418708,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s6,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.6,WEIGHTED_PROBS_LEN
275.9848250709474,337.8489192593843,178.0,0.1839289760418342,0.2350959666073322,0.0,77.82596320100129,0.9831655216693816,3.0620414316654205,0.8826663743063208,112370.0,0.9925959661562966,0.6717465146798016,0.0001474899061595,1.0,351982.35609372146,134.85572335869074,0.9061823819681084,0.9599249298131776,0.9310338357500229,0.7504470787780462,0.9741940830006104,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s6,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.6,WEIGHTED_PROBS_LEN
275.9848250709474,379.90661162510514,173.0,0.1818762894852089,0.2429531849920749,0.0,77.28008026815951,0.9834656670301134,3.0620414316654205,0.8863780197979974,111991.0,0.9926808965740728,0.667880867092236,0.00021513087128,1.0,351431.070906939,139.3977960664779,0.9084335754881324,0.9606410517925564,0.9322040513938872,0.7576730010756544,0.9746991299280526,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s6,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.6,WEIGHTED_PROBS_LEN
275.9848250709474,345.88302885368466,178.0,0.1871243611600707,0.2439665626734495,0.0,75.95545463077724,0.982624173843151,3.0620414316654205,0.8818133274002774,113255.0,0.9922360565859654,0.6832720992783677,0.0,1.0,350833.7271101512,163.8279664479196,0.9052728385816468,0.9592329630844216,0.930293149434692,0.753092653370361,0.9736446303425432,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s6,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.6,WEIGHTED_PROBS_LEN
275.9848250709474,318.84896317496896,178.0,0.1878017600029825,0.2484733369201421,0.0,73.38403874076903,0.9831458212183852,3.0620414316654205,0.8781432800659743,111863.0,0.992794670578256,0.6717524636022516,9.15851558779353e-05,1.0,350247.327053871,135.0199573226273,0.90262922060041,0.959352123980928,0.9288284692386748,0.7628677144008499,0.9740156272388024,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s6,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.6,WEIGHTED_PROBS_LEN
275.9848250709474,585.1042128261179,178.0,0.1896499217979105,0.240965262055397,0.0,74.76956192217767,0.9833761539502116,3.0620414316654205,0.8857149990882764,113080.0,0.9927994829155784,0.6816347837120997,5.433010974682169e-05,1.0,349719.31482513994,135.02816137298942,0.9078247852640722,0.9605307548160544,0.931973845219641,0.7590278532362635,0.9744546628657368,exhaustive_selection_config,21.0,5.0,0.8,15.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",12.0,1.0,252336560693540533935881068298825202077_eps6_s5,,2.5233656069354052e+38,1.0,BPI2012_Full,1e-15,1.2,42.0,0.5,WEIGHTED_PROBS_LEN
