metrics.fit_duration,metrics.rtp_duration,metrics.process_stage_width,metrics.rtp_similarity,metrics.nap_eval_duration,metrics.avg_pruned_patterns_per_stage,metrics.rtp_eval_duration,metrics.rtp_similarity_h_2,metrics.prep_duration,metrics.rtp_similarity_h_20,metrics.avg_unpruned_patterns_per_stage,metrics.rtp_similarity_h_1,metrics.nap_balanced_accuracy,metrics.none_share,metrics.n_process_stages,metrics.total_run_time,metrics.nap_duration,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.nap_accuracy,metrics.rtp_similarity_h_3,params.max_pattern_size_train,params.cv_folds,params.train_pct,params.max_pattern_size_eval,params.ncores,params.filter_sequences,params.prune_func,params.base_cv_hash,params.process_stage_width_percentage,params.min_freq,params.break_buffer,params.random_seed,params.weight,params.model_config,params.weights,params.task,params.cv_hash,params.dataset,params.selection_method
947.2535028420386,121.78743061944843,97.4,0.36835039591067814,0.19737414978444573,0.0,30.213673875108363,0.8770216980992792,1.9419319611042734,0.420781540752614,232645.8,0.9386143185059055,0.477839638087343,3.3761921024480055e-05,1.0,101288.4979214929,119.75494333207607,0.4679099603243243,0.7183422387302886,0.5595486563320938,0.5331058895161866,0.8181632071527172,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,1.0,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s10,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,122.00806659124791,97.4,0.4319655639875865,0.19521688446402544,0.0,30.123814845830204,0.896488711653671,1.9419319611042734,0.5020323818669397,232645.8,0.9456473668171614,0.5230837687338048,3.3761921024480055e-05,1.0,90691.5160200715,116.81890611611307,0.541553957887303,0.7622745920442957,0.6172145405804211,0.5592134479972991,0.8493805169781308,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.2,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s2,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,114.21488531939686,97.4,0.43042349015271153,0.19691681936383243,0.0,30.273468603938817,0.8968184855105378,1.9419319611042734,0.5036383362243718,232645.8,0.9456023291175221,0.5203735275663226,3.3761921024480055e-05,1.0,92017.03297329135,118.21588636897505,0.543282225810255,0.7635598115945156,0.6188958468092158,0.556202905116856,0.8501438498335354,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.3,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s3,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,114.62466205172241,97.4,0.43045335062331996,0.19659615792334076,0.0,30.12726309709251,0.8968364804092939,1.9419319611042734,0.5036761799769106,232645.8,0.9456045684725207,0.5203666618132539,3.3761921024480055e-05,1.0,93330.63890265748,117.44345465861261,0.5433398687114795,0.763563008949458,0.6189198078686646,0.5561804344113284,0.850154109815896,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.4,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s4,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,113.84612746462226,97.4,0.4291393217354617,0.20093830637633797,0.0,30.107557960227133,0.8962718320712059,1.9419319611042734,0.5023597823687986,232645.8,0.945803120844048,0.5197867967806902,3.3761921024480055e-05,1.0,94643.11610967368,117.52798640169203,0.542021588985146,0.7621693377521823,0.6175740691812723,0.5556837822545944,0.8488207855264804,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.5,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s5,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,113.47425083704293,97.4,0.42916370151274236,0.197274575009942,0.0,30.175160091370344,0.8962719411567066,1.9419319611042734,0.5023827115674798,232645.8,0.9458039050895517,0.5198049127227191,3.3761921024480055e-05,1.0,95951.55629684143,116.83199504315853,0.5420423065469895,0.7621764094679752,0.617592907805611,0.5556893415163244,0.8488264140369155,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.6,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s6,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,113.16828447952867,97.4,0.4291707301050559,0.19718704037368293,0.0,30.41234524846077,0.8962789697490201,1.9419319611042734,0.5023897401597933,232645.8,0.9458067165264772,0.5198405252583317,3.3761921024480055e-05,1.0,97258.45808976106,117.10321974344552,0.5420493351393031,0.7621834380602888,0.6175999363979245,0.5557005872640262,0.8488362540661545,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.7,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s7,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,124.09869960620999,97.4,0.4291707301050559,0.19675008431076998,0.0,30.092590457201005,0.8962789697490201,1.9419319611042734,0.5023897401597933,232645.8,0.9458053108080143,0.5198227189905255,3.3761921024480055e-05,1.0,98603.74270040057,116.54606786966323,0.5420493351393031,0.7621834380602888,0.6175999363979245,0.5556949643901753,0.8488376597846171,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.8,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s8,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,122.43851606585085,97.4,0.429731553031414,0.20055311284959307,0.0,30.210110959410667,0.8957360191234833,1.9419319611042734,0.4999067145812036,232645.8,0.9455681446490551,0.5197521971287482,3.3761921024480055e-05,1.0,99939.6669274602,117.21955348588526,0.5396166027965806,0.7608174693179872,0.6154601701576395,0.5556612271470703,0.8480193315678216,21.0,5.0,0.8,7.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.9,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps2_s9,BPI2012_C,WEIGHTED_PROBS_LEN
947.2535028420386,119.42667061015963,97.4,0.33692578349793656,0.1984316065907478,0.0,29.784414024278522,0.8565262869693836,1.9419319611042734,0.3781676714022816,232645.8,0.9256893025715872,0.4132475374181867,3.3761921024480055e-05,1.0,102654.91650669053,120.27402780763805,0.42224607712209244,0.682158606323539,0.5122451501610448,0.45343545414937053,0.7903014881288116,21.0,5.0,0.8,9.0,12.0,1.0,,2.5233656069354052e+38,1.0,1e-15,1.2,42.0,0.0,exhaustive_selection_config,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]","['nap', 'rtp']",252336560693540533935881068298825202077_eps3_s0,BPI2012_C,WEIGHTED_PROBS_LEN
