metrics.total_run_time,metrics.fit_duration,metrics.none_share,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.prep_duration,metrics.nap_duration,metrics.nap_eval_duration,metrics.rtp_duration,metrics.rtp_eval_duration,metrics.process_stage_width,metrics.n_process_stages,metrics.avg_unpruned_patterns_per_stage,metrics.avg_pruned_patterns_per_stage,params.dataset,params.task,params.max_pattern_size_train,params.max_pattern_size_eval,params.process_stage_width_percentage,params.selection_method,params.weight,params.weights,params.min_freq,params.train_pct,params.random_seed,params.filter_sequences,params.break_buffer,params.prune_func,params.ncores,params.cv_hash,params.base_cv_hash,params.cv_folds
126698.42386851272,90.61955454014242,0.000113282356273,0.6005097706032285,0.5693650365297421,0.281898553414707,1.997788678854704,86.37202723510563,0.1934515479952097,127.06271411292256,37.28835291229189,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.6,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s6,2.523365606935405e+38,5.0
126447.03492670506,90.61955454014242,5.3012431415166855e-05,0.6193177300076868,0.5671171434000672,0.3318159062896348,1.997788678854704,91.89601111225784,0.1972043719142675,82.10270329006016,31.33733080327511,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.6,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s6,2.523365606935405e+38,5.0
126241.02768700756,90.61955454014242,5.6385678037778406e-05,0.5695799266986186,0.5648855929231816,0.3083015903379091,1.997788678854704,86.33670957945287,0.1910474617034196,108.96339047700168,34.23163773305714,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.6,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s6,2.523365606935405e+38,5.0
126010.83808047324,90.61955454014242,0.0001928640308582,0.5704642512742802,0.537588062794691,0.3491619290056074,1.997788678854704,88.2300084810704,0.2007617093622684,74.66114895790815,29.090755304321647,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.5,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s5,2.523365606935405e+38,5.0
125818.16857488452,90.61955454014242,5.72033292337614e-05,0.5834167548551326,0.5433018875907504,0.3282125231793569,1.997788678854704,88.82117825932801,0.1952863652259111,96.56530459970236,30.665683006867766,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.5,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s5,2.523365606935405e+38,5.0
125601.44664604405,90.61955454014242,0.000113282356273,0.5644010195412065,0.5550561599224785,0.279809691363895,1.997788678854704,84.778265286237,0.194853963330388,108.85688456334174,37.281355544924736,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.5,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s5,2.523365606935405e+38,5.0
125369.851911176,90.61955454014242,5.3012431415166855e-05,0.5859729106475469,0.5535354857652829,0.3302768774837669,1.997788678854704,91.08877503871918,0.2013069447129964,98.91306488402188,31.58726879581809,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.5,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s5,2.523365606935405e+38,5.0
125147.59463970365,90.61955454014242,5.6385678037778406e-05,0.5695799266986186,0.5648855929231816,0.3083015903379091,1.997788678854704,87.8716037441045,0.1956376042217016,91.70338645204902,34.0502323564142,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.5,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s5,2.523365606935405e+38,5.0
124933.3037223965,90.61955454014242,0.0001928640308582,0.5887587822014052,0.5524359136296966,0.3535883896948633,1.997788678854704,87.64209841191769,0.1969183012843132,95.46466248482466,29.189937211573124,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.4,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s4,2.523365606935405e+38,5.0
124720.3316964768,90.61955454014242,5.72033292337614e-05,0.6077281697794812,0.5627674600309396,0.3332297336784537,1.997788678854704,84.46279338560998,0.1926738657057285,78.22879399545491,30.784695515409112,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.4,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s4,2.523365606935405e+38,5.0
124526.1868200209,90.61955454014242,0.000113282356273,0.583857264231096,0.5719640914585847,0.2843447410929069,1.997788678854704,86.09220652282238,0.1995621956884861,107.973681807518,37.1867395080626,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.4,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s4,2.523365606935405e+38,5.0
124294.26092116536,90.61955454014242,5.3012431415166855e-05,0.5862114665889151,0.5534232848066193,0.3284198123090266,1.997788678854704,89.09297033399343,0.1951177511364221,81.62162669189274,31.4781737998128,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.4,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s4,2.523365606935405e+38,5.0
124091.38173066825,90.61955454014242,5.6385678037778406e-05,0.5695799266986186,0.5648855929231816,0.2633057973655457,1.997788678854704,87.44907377287745,0.1963386069983244,131.6429236996919,39.7264067158103,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.4,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s4,2.523365606935405e+38,5.0
123831.8943541404,90.61955454014242,0.0001928640308582,0.6641686182669789,0.5679243487107417,0.2894619792438656,1.997788678854704,86.89359058253467,0.1930495705455541,127.07711339183152,36.80339374020696,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.3,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s3,2.523365606935405e+38,5.0
123580.4311970044,90.61955454014242,5.72033292337614e-05,0.691187827131539,0.584004145174187,0.2837633252195572,1.997788678854704,100.42963557690382,0.1873649042099714,145.9740832708776,36.30710869282484,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.3,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s3,2.523365606935405e+38,5.0
123297.0530512128,90.61955454014242,0.000113282356273,0.6924950438969131,0.5992598743098394,0.2692634152950462,1.997788678854704,86.11281560733914,0.1946868505328893,150.59823890030384,38.40574796684086,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.3,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s3,2.523365606935405e+38,5.0
123021.2612181492,90.61955454014242,5.3012431415166855e-05,0.6649879396718531,0.5704213782376952,0.2735822466677668,1.997788678854704,92.40258259698749,0.2254374045878648,159.8328058961779,38.53609987720847,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.3,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s3,2.523365606935405e+38,5.0
122729.76959561557,90.61955454014242,5.6385678037778406e-05,0.6593459261347617,0.5892969874784711,0.2484112180720472,1.997788678854704,87.5617735274136,0.1997063029557466,144.87797251343727,41.597055142745376,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.3,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s3,2.523365606935405e+38,5.0
122455.0469366964,90.61955454014242,0.0001928640308582,0.7869127979060476,0.60925664531145,0.2038777101501521,1.997788678854704,88.23118568398058,0.1969264484941959,380.46097399294376,44.75809385254979,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.2,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s2,2.523365606935405e+38,5.0
121940.90554538368,90.61955454014242,5.72033292337614e-05,0.7833995938563625,0.6138364521271165,0.2181543883842135,1.997788678854704,86.3296627458185,0.2000970058143139,312.3257682695985,42.24661388248205,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.2,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s2,2.523365606935405e+38,5.0
121499.3019788284,90.61955454014242,0.000113282356273,0.7862361937128293,0.6278059090449621,0.1852690460179874,1.997788678854704,87.00988052040339,0.191084899008274,430.3778284080327,45.62181902863085,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.2,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s2,2.523365606935405e+38,5.0
120935.59759544396,90.61955454014242,5.3012431415166855e-05,0.7905213772629681,0.6102030868438967,0.2084093932937915,1.997788678854704,91.5558899845928,0.2059438917785883,386.9892319794744,44.82748979516328,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.2,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s2,2.523365606935405e+38,5.0
120411.51605177856,90.61955454014242,5.6385678037778406e-05,0.7841274316323654,0.6288870873320691,0.1781563987761225,1.997788678854704,88.26727873645723,0.1983865611255169,450.61262779310346,47.656897362321615,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.2,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s2,2.523365606935405e+38,5.0
119824.2725489568,90.61955454014242,0.0001928640308582,0.8132249621159939,0.6136725940385648,0.1119766006610454,1.997788678854704,88.92087427899241,0.1974589563906192,578.0742778349668,53.46064877696335,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.1,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s1,2.523365606935405e+38,5.0
119103.08878085576,90.61955454014242,5.72033292337614e-05,0.8134599433687041,0.6213991249527755,0.1151627998360349,1.997788678854704,85.88231533207,0.1929264962673187,545.1813131999224,49.61313193663955,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.1,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s1,2.523365606935405e+38,5.0
118421.70488902554,90.61955454014242,0.000113282356273,0.8116964032851883,0.6327953224141944,0.1029180883863025,1.997788678854704,87.05688011460006,0.1949100419878959,703.0569140054286,53.39979045279324,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.1,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s1,2.523365606935405e+38,5.0
117577.47304208018,90.61955454014242,5.3012431415166855e-05,0.8179022980889018,0.6157506777777169,0.1303521125902897,1.997788678854704,91.13530975952744,0.1966431103646755,615.3504738621414,52.924508621916175,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.1,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s1,2.523365606935405e+38,5.0
116817.34993598051,90.61955454014242,5.6385678037778406e-05,0.8103467719199323,0.6331932357444543,0.1086525924233823,1.997788678854704,88.6471553184092,0.1982108503580093,616.2402605451643,54.15985226258636,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.1,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s1,2.523365606935405e+38,5.0
116057.6482205987,90.61955454014242,0.0001928640308582,0.4045736327317812,0.3919686302656643,0.2606283656349909,1.997788678854704,87.10661650262773,0.1936670765280723,73.93467193469405,28.18729292601347,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s0,2.523365606935405e+38,5.0
115867.74967087246,90.61955454014242,5.72033292337614e-05,0.3952750050052913,0.4064026946632352,0.2597447083660336,1.997788678854704,86.13860134407878,0.1992011796683073,92.01438058167696,28.17806937359273,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s0,2.523365606935405e+38,5.0
115660.75116201676,90.61955454014242,0.000113282356273,0.3954687057490796,0.4065613963430837,0.2636711874863136,1.997788678854704,85.90233702771366,0.1985472086817026,73.62851774692535,28.230715665966272,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s0,2.523365606935405e+38,5.0
115472.32077151725,90.61955454014242,5.3012431415166855e-05,0.388713653351711,0.3760238793414727,0.2556777516719415,1.997788678854704,91.36666338704526,0.2009195517748594,93.19376969896256,28.616952260956168,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s0,2.523365606935405e+38,5.0
115258.47272600606,90.61955454014242,5.6385678037778406e-05,0.4147166619678601,0.4138621224824996,0.2591180817401785,1.997788678854704,85.92245548404753,0.1856690235435962,74.34015557728708,28.63209693878889,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,15.0,1.0,WEIGHTED_PROBS_LEN,0.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps6_s0,2.523365606935405e+38,5.0
115068.91715518384,90.61955454014242,0.0001928640308582,0.6513018322082932,0.5674263068682295,0.3104048835723111,1.997788678854704,90.24754533171654,0.1907048318535089,89.54734811373055,29.437553100287914,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,1.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s10,2.523365606935405e+38,5.0
114859.0194070246,90.61955454014242,5.72033292337614e-05,0.6340130995623945,0.5553334380547855,0.3015959749904447,1.997788678854704,87.34379007853568,0.1931850966066122,72.50387611426413,29.565245458856225,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,1.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s10,2.523365606935405e+38,5.0
114668.97365948372,90.61955454014242,0.000113282356273,0.6438685924667233,0.5819503277295296,0.2864897172229023,1.997788678854704,88.15078008919954,0.2016861569136381,72.79176851734519,31.08169417269528,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,1.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s10,2.523365606935405e+38,5.0
114476.26560943016,90.61955454014242,5.3012431415166855e-05,0.6386407612585151,0.5566296663397229,0.2868814215244712,1.997788678854704,90.7832389511168,0.2017490249127149,72.35982205718756,31.23372369632125,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,1.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s10,2.523365606935405e+38,5.0
114281.1837540865,90.61955454014242,5.6385678037778406e-05,0.6410769664505216,0.580056952176716,0.2906084004736237,1.997788678854704,87.8031190186739,0.1962677780538797,89.50171540863812,30.678741136565804,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,1.0,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s10,2.523365606935405e+38,5.0
114072.53067384848,90.61955454014242,0.0001928640308582,0.6038021766083482,0.565269923991688,0.3505357503722698,1.997788678854704,88.17359677515924,0.1938488762825727,73.32378581166267,29.25158565863967,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.9,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s9,2.523365606935405e+38,5.0
113881.10006602854,90.61955454014242,5.72033292337614e-05,0.574207018848497,0.5540832370771673,0.3271199324450199,1.997788678854704,86.57880976237357,0.1975965779274702,94.21129679307342,30.887562347576026,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.9,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s9,2.523365606935405e+38,5.0
113668.74469060823,90.61955454014242,0.000113282356273,0.6000283205890683,0.5862612510992129,0.2664003394027877,1.997788678854704,85.54679942131042,0.1906387247145176,110.35385639034212,38.27257546968758,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.9,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s9,2.523365606935405e+38,5.0
113433.90273011103,90.61955454014242,5.3012431415166855e-05,0.5906645108277891,0.5645874372462032,0.3165307465918925,1.997788678854704,93.61370194517076,0.2006882540881633,102.4746253695339,31.297096541151404,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.9,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s9,2.523365606935405e+38,5.0
113205.84662532806,90.61955454014242,5.6385678037778406e-05,0.5667888356357486,0.5693184300637962,0.2986402824670915,1.997788678854704,86.66319477371871,0.1969983875751495,90.81486566364764,34.0007354170084,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.9,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s9,2.523365606935405e+38,5.0
112993.70691761002,90.61955454014242,0.0001928640308582,0.6038021766083482,0.565269923991688,0.3505357503722698,1.997788678854704,90.23756509646772,0.2107699103653431,76.36491576768458,28.989926667883992,159.0,1.0,49213.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.8,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s8,2.523365606935405e+38,5.0
112797.44174380228,90.61955454014242,5.72033292337614e-05,0.574207018848497,0.5540832370771673,0.3271199324450199,1.997788678854704,88.04391932860017,0.1853091772645712,78.13535528071225,32.11945177614689,159.0,1.0,50226.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.8,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s8,2.523365606935405e+38,5.0
112598.47956688516,90.61955454014242,0.000113282356273,0.6000283205890683,0.5862612510992129,0.2664003394027877,1.997788678854704,85.92712313309312,0.1919788252562284,109.8252349961549,37.92194225639105,159.0,1.0,49668.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.8,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s8,2.523365606935405e+38,5.0
112364.14151464216,90.61955454014242,5.3012431415166855e-05,0.5906645108277891,0.5645874372462032,0.3165307465918925,1.997788678854704,93.00988220795988,0.2028107643127441,81.57426752708852,31.456544529646635,159.0,1.0,50781.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.8,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s8,2.523365606935405e+38,5.0
112157.4298246242,90.61955454014242,5.6385678037778406e-05,0.5667888356357486,0.5693184300637962,0.2986402824670915,1.997788678854704,88.58170867525041,0.2019236963242292,90.71110040321946,34.04587124660611,157.0,1.0,50077.0,0.0,BPI2012_W,"['nap', 'rtp']",21.0,13.0,1.0,WEIGHTED_PROBS_LEN,0.8,"[[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1]]",1e-15,0.8,42.0,1.0,1.2,,12.0,252336560693540533935881068298825202077_eps5_s8,2.523365606935405e+38,5.0
