params.cv_hash,params.dataset,params.process_stage_width_percentage,params.max_pattern_size_eval,params.random_seed,params.ncores,metrics.n_process_stages,metrics.process_stage_width,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.rtp_similarity_h_1,metrics.rtp_similarity_h_2,metrics.rtp_similarity_h_3,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_20,metrics.none_share,metrics.prep_duration,metrics.fit_duration,metrics.nap_duration,metrics.rtp_duration,metrics.nap_eval_duration,metrics.rtp_eval_duration,metrics.total_run_time,metrics.avg_pruned_patterns_per_stage,metrics.avg_unpruned_patterns_per_stage
252336560693540533935881068298825202077_eps7_s2,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6686200868871499,0.41567811331736443,0.7233603439134608,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.787940806150436,7.233842983096838,0.09748221561312673,3.060894598066807,7495.132095549256,0.0,20142.6
252336560693540533935881068298825202077_eps7_s3,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6633839652631253,0.41285379951943746,0.715896792720079,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.727485013008118,7.209507085755467,0.09722564630210394,3.037688638269901,7587.220382053405,0.0,20142.6
252336560693540533935881068298825202077_eps7_s4,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6627866029005568,0.41243034525467426,0.7154564316230946,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.115855272486806,7.557321145385504,0.09631666392087931,2.966875395551324,7682.136557544023,0.0,20142.6
252336560693540533935881068298825202077_eps7_s5,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6513044067788443,0.40302116244018704,0.7053006059966714,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.074787676334381,7.560617327317596,0.09587281532585616,3.055673084035516,7777.604782825709,0.0,20142.6
252336560693540533935881068298825202077_eps7_s6,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6515576958520082,0.40358426923630353,0.705585580426064,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.704639597982168,7.14250159189105,0.09812623187899586,2.984499783441424,7869.69133486338,0.0,20142.6
252336560693540533935881068298825202077_eps7_s7,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6514353716929867,0.4035041410311753,0.705447965747165,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.36166677698493,7.738410849869251,0.09646593593060966,2.963399776816368,7964.775015432388,0.0,20142.6
252336560693540533935881068298825202077_eps7_s8,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6507218874375184,0.40341930311653124,0.7052465524845795,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.925592355430126,7.303183780610562,0.09365897662937636,3.0315907564014197,8059.463730476424,0.0,20142.6
252336560693540533935881068298825202077_eps7_s9,BPI2013_Closed,1.0,17.0,42.0,12.0,1.0,36.8,0.6504801566744671,0.40329272834767754,0.7052299930961942,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.295336761698128,7.768106372281909,0.09542186222970482,2.930602944642305,8156.179159355908,0.0,20142.6
252336560693540533935881068298825202077_eps8_s0,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.26065791889752726,0.1964467396836816,0.4119244211774705,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.549144446477294,8.46703905314207,0.0954482782632112,3.128990687057376,8354.998086971416,0.0,20142.6
252336560693540533935881068298825202077_eps8_s1,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6775804261011495,0.4172633231527663,0.7312027845998996,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.711574013903737,7.268090738728643,0.09656206779181951,2.9711113762110473,8450.572996192053,0.0,20142.6
252336560693540533935881068298825202077_eps8_s10,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.4312638287040375,0.2754978736311939,0.4935991587203253,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.190679594129325,7.462337507680059,0.09587743580341336,3.099458725377917,9279.975187550113,0.0,20142.6
252336560693540533935881068298825202077_eps8_s2,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6686200868871499,0.41567811331736443,0.7232964755881873,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.699232748895883,7.221308268606663,0.09498668722808357,2.9144827287644146,8542.302493376284,0.0,20142.6
252336560693540533935881068298825202077_eps8_s3,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6633839652631253,0.41285379951943746,0.7158853063237525,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.729637041687965,7.25684290714562,0.09619416370987885,3.1332815408706667,8634.567927525193,0.0,20142.6
252336560693540533935881068298825202077_eps8_s4,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6627866029005568,0.41243034525467426,0.7154449452267679,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.633692613989115,7.211911980807781,0.09585118442773813,2.9182204812765122,8726.117020571604,0.0,20142.6
252336560693540533935881068298825202077_eps8_s5,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6516739603156871,0.40328787651030185,0.7056370330643873,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.746827708184719,7.163250327855349,0.09790681153535838,2.986261731758714,8817.71912706755,0.0,20142.6
252336560693540533935881068298825202077_eps8_s6,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6519272493888509,0.40385098330641844,0.7059220074937799,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.753178874030709,7.223203455656767,0.09989731721580024,3.1332600388675926,8910.012718854845,0.0,20142.6
252336560693540533935881068298825202077_eps8_s7,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6518049252298296,0.40377085510129024,0.7057843928148808,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.728940300643444,7.082510641217231,0.09687663242220874,2.971962859481573,9001.657233269885,0.0,20142.6
252336560693540533935881068298825202077_eps8_s8,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.6510914409743613,0.40368601718664615,0.7055829795522953,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.789784454926848,7.062523771822453,0.10209419280290596,3.0407139282673596,9093.156332869456,0.0,20142.6
252336560693540533935881068298825202077_eps8_s9,BPI2013_Closed,1.0,19.0,42.0,12.0,1.0,36.8,0.65084971021131,0.40355944241779246,0.70556642016391,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.791925604641437,7.1037567660212515,0.0987997535616159,3.124052992463112,9185.216780924424,0.0,20142.6
252336560693540533935881068298825202077_eps9_s0,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.26065791889752726,0.1964467396836816,0.4119244211774705,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.817395462468267,7.412367572262883,0.09596542008221146,3.165066970139742,9374.437964226678,0.0,20142.6
252336560693540533935881068298825202077_eps9_s1,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6775804261011495,0.4172633231527663,0.7312032654854883,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.775332135334611,7.26002466455102,0.09619775898754593,3.096677516773343,9468.044461901114,0.0,20142.6
252336560693540533935881068298825202077_eps9_s10,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.4329154751791283,0.2789129709002661,0.49155953822891485,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.712757449224592,7.872805824130774,0.09545446336269374,3.071474679931998,10304.084733378888,0.0,20142.6
252336560693540533935881068298825202077_eps9_s2,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6686200868871499,0.41567811331736443,0.7232814572072819,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.708327301964164,7.228322669491172,0.09613389186561107,3.0977436412125825,9560.635447612778,0.0,20142.6
252336560693540533935881068298825202077_eps9_s3,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6633839652631253,0.41285379951943746,0.7158597861712446,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.644685313850641,7.282998847216367,0.10206016376614564,2.9488947287201883,9652.437297909706,0.0,20142.6
252336560693540533935881068298825202077_eps9_s4,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6627866029005568,0.41243034525467426,0.7154194250742602,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.6809409011155365,7.233879245445133,0.09859284497797485,2.9499519899487496,9744.297797945886,0.0,20142.6
252336560693540533935881068298825202077_eps9_s5,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6516739603156871,0.40328787651030185,0.7057090844671798,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,8.289600760489702,7.654287356883287,0.0964772921055555,3.0644192595034836,9840.0284534771,0.0,20142.6
252336560693540533935881068298825202077_eps9_s6,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6519272493888509,0.40385098330641844,0.7059940588965725,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.727763103693723,7.237634024769068,0.09778854623436924,2.959292688593268,9933.000059484319,0.0,20142.6
252336560693540533935881068298825202077_eps9_s7,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6518049252298296,0.40377085510129024,0.7058564442176734,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.718003774434328,7.1269658204168085,0.0960848908871412,3.0097889464348553,10024.756967052444,0.0,20142.6
252336560693540533935881068298825202077_eps9_s8,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.6510914409743613,0.40368601718664615,0.705655030955088,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.702274928987026,7.042729577794671,0.0970649108290672,3.0805447667837145,10115.987507300824,0.0,20142.6
252336560693540533935881068298825202077_eps9_s9,BPI2013_Closed,1.0,21.0,42.0,12.0,1.0,36.8,0.65084971021131,0.40355944241779246,0.7056384715667027,,,,,,,,0.00049187769586428,0.1288687381893396,11.9674832560122,7.6492036141455175,7.032313925400376,0.09583532065153118,2.9750086326152085,10207.094571644067,0.0,20142.6
252336560693540533935881068298825202077_eps0_s0,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.1392419820160094,0.12911517199118894,0.27908398055897665,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.33766284510493,67.68207623548805,0.133447914943099,17.207880014926197,929.1507428240031,0.0,173374.6
252336560693540533935881068298825202077_eps0_s1,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.65344716310501,534.3924096211791,0.1350159306079149,22.057115342468023,3079.011494375393,0.0,173374.6
252336560693540533935881068298825202077_eps0_s10,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.68893605284393,526.9657538868487,0.14132689759135245,22.13297894895077,36060.466965894404,0.0,173374.6
252336560693540533935881068298825202077_eps0_s2,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.82237462066114,530.2493696924299,0.13849325813353058,21.92703371345997,6207.654771893844,0.0,173374.6
252336560693540533935881068298825202077_eps0_s3,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.71235492415727,529.5008809302002,0.13406703211367127,22.000105088576674,9317.623308432847,0.0,173374.6
252336560693540533935881068298825202077_eps0_s4,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.59323997870088,527.9052758660167,0.1343012053519487,22.088615596666934,12428.077863666042,0.0,173374.6
252336560693540533935881068298825202077_eps0_s5,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,75.57304743528366,539.706191534549,0.1361217632889747,23.573250360041857,15591.14879549928,0.0,173374.6
252336560693540533935881068298825202077_eps0_s6,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,76.34380122311413,597.3907904174179,65.50764162614942,194.0361422047019,19892.3307327915,0.0,173374.6
252336560693540533935881068298825202077_eps0_s7,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,76.73154198415577,591.5729672234505,75.68944027796388,206.86856243647634,25410.0640693564,0.0,173374.6
252336560693540533935881068298825202077_eps0_s8,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.40305929966271,536.8960930097849,2.246661600470543,22.352061008661984,29788.135827882586,0.0,173374.6
252336560693540533935881068298825202077_eps0_s9,BPI2013_Incidents,1.0,3.0,42.0,12.0,1.0,124.6,0.702790723222742,0.3091174671574227,0.32850040608213177,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,75.69549956470728,534.7694474797696,0.13348880559206006,22.3319583106786,32942.86829113476,0.0,173374.6
252336560693540533935881068298825202077_eps1_s0,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.1392142476853317,0.12910803444815921,0.27889883714468156,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.2458722382784,67.50558125115931,0.13686957582831377,18.035136669129134,37809.726278121394,0.0,173374.6
252336560693540533935881068298825202077_eps1_s1,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.6659464805501931,0.28629452399639665,0.3032827825791752,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.59796490520239,534.3314773019404,0.13485497198998925,21.755549128353596,39958.054839436336,0.0,173374.6
252336560693540533935881068298825202077_eps1_s10,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.31517618092834243,0.26844383324732257,0.3928418009069744,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.74153654426337,71.57977859154343,0.13877914845943448,18.379575691744684,52896.674960884455,0.0,173374.6
252336560693540533935881068298825202077_eps1_s2,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.6272117694127592,0.2808379957276047,0.3077624535684948,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,75.38388369716704,527.9768551640212,0.13490164242684838,21.71235868446529,43099.3152374249,0.0,173374.6
252336560693540533935881068298825202077_eps1_s3,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.6115038217980111,0.27307314418373896,0.28635980869675304,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.44504644423724,521.1220595423132,0.14242660291492934,21.659053517878057,46174.83483602889,0.0,173374.6
252336560693540533935881068298825202077_eps1_s4,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.4147596370235074,0.2729948195976811,0.4337920617657063,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.2283483531326,70.51530603803694,0.13238529264926907,17.647255378216506,47929.63078419007,0.0,173374.6
252336560693540533935881068298825202077_eps1_s5,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.41378995377617445,0.2736670962732203,0.4276329719956434,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,76.23494300246239,77.29204954132437,0.13236301802098746,17.929903945326807,48750.3927932702,0.0,173374.6
252336560693540533935881068298825202077_eps1_s6,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.4116750568977706,0.2721830326255043,0.4219175116193011,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,73.86837909892202,80.48597295098007,0.12932202666997905,17.80655409321189,49635.04243135974,0.0,173374.6
252336560693540533935881068298825202077_eps1_s7,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.4082362719769003,0.2695740929910576,0.4166661380562364,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.99997595101595,72.58968304879963,0.1383375003933906,18.327296130359176,50455.41226724535,0.0,173374.6
252336560693540533935881068298825202077_eps1_s8,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.4060805024129991,0.26854030802894746,0.41727205014601526,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.97144430093468,72.56254714913666,0.1380671791732311,18.39712963886559,51267.7619176928,0.0,173374.6
252336560693540533935881068298825202077_eps1_s9,BPI2013_Incidents,1.0,5.0,42.0,12.0,1.0,124.6,0.40331147038421095,0.2683422906138119,0.41854320725024435,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.40620838440955,72.87583663538098,0.150712214037776,18.418503685295583,52083.229990430176,0.0,173374.6
252336560693540533935881068298825202077_eps2_s0,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.1392142476853317,0.12910803444815921,0.27889883714468156,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.71971271708608,69.7352745268494,0.14002622887492172,18.56882182843983,53704.81139572933,0.0,173374.6
252336560693540533935881068298825202077_eps2_s1,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.6641447684488299,0.2890830989195495,0.2786579895590196,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.79811568558216,596.9594947241246,0.14445653520524498,22.71773529611528,56056.50140682608,0.0,173374.6
252336560693540533935881068298825202077_eps2_s10,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.20150790625902787,0.15903905396670778,0.3518730354511817,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.4444169856608,67.05635349415243,0.14181025028228753,18.032589856535196,68624.97098707446,0.0,173374.6
252336560693540533935881068298825202077_eps2_s2,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.58537794698936,0.24893398844457781,0.23115386456215664,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.43491985462606,605.5079069305211,0.1694254837930202,22.73700098954141,59550.62600549683,0.0,173374.6
252336560693540533935881068298825202077_eps2_s3,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.551400037116044,0.2908919467611668,0.34485005623472026,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.00391055010259,378.2495185930282,0.14079756662249565,21.071008036658167,62404.681274402516,0.0,173374.6
252336560693540533935881068298825202077_eps2_s4,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.3369359887284989,0.2707157524519078,0.4490391965239178,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.99853104501963,69.12072362117469,0.1431662775576114,18.04057215563953,63831.260607004166,0.0,173374.6
252336560693540533935881068298825202077_eps2_s5,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.3349460711078855,0.2686351963642707,0.4479878242470156,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.5815833941102,68.35863742418587,0.14389840364456175,18.068284830451013,64625.49333254546,0.0,173374.6
252336560693540533935881068298825202077_eps2_s6,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.31691453104011413,0.2541729595082334,0.4327223955283099,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.20453725196421,69.36196007058024,0.14171493612229819,18.337458538636564,65424.588526976484,0.0,173374.6
252336560693540533935881068298825202077_eps2_s7,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.3111889431896785,0.250264872201696,0.4310493729512137,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.47448639981448,72.67431588061154,0.14131636694073674,17.969792745262385,66233.02553443052,0.0,173374.6
252336560693540533935881068298825202077_eps2_s8,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.28328576519424054,0.21423914843040476,0.39195426324251537,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.26679797023534,69.5965072195977,0.14427034109830852,18.12926750481129,67037.20276546032,0.0,173374.6
252336560693540533935881068298825202077_eps2_s9,BPI2013_Incidents,1.0,7.0,42.0,12.0,1.0,124.6,0.28330148665316923,0.2142891638393453,0.39187740456819986,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.67553446218372,69.05958346910775,0.1494098979979753,18.113979668170213,67834.28963406532,0.0,173374.6
252336560693540533935881068298825202077_eps3_s0,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.1392142476853317,0.12910803444815921,0.27889883714468156,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,76.78385973870755,77.23816364780069,0.14198847375810142,18.483848367631435,69471.40940595604,0.0,173374.6
252336560693540533935881068298825202077_eps3_s1,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.670107845723761,0.29414821836182103,0.2676003374037986,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.3902082465589,632.9787945263088,0.14691340364515776,22.992603766918183,71930.78700230941,0.0,173374.6
252336560693540533935881068298825202077_eps3_s10,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.32207862299487855,0.16708866368204403,0.32943689056530356,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.25282968617975,67.44048213250935,0.13824013695120807,18.53858127295971,84784.42180813775,0.0,173374.6
252336560693540533935881068298825202077_eps3_s2,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.6307499207002283,0.26335087705107013,0.23942799985025093,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.35898377411067,626.9443952519447,0.14482057914137839,23.037532896175982,75563.75349478424,0.0,173374.6
252336560693540533935881068298825202077_eps3_s3,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.6022421137390038,0.3099128898221418,0.3764494309543418,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.75314370058477,369.0488273385912,0.1467384111136198,20.98454432711005,78431.93205303252,0.0,173374.6
252336560693540533935881068298825202077_eps3_s4,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.5443324377940489,0.31032045208863934,0.5118095304985888,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,76.66283398233354,76.37151423729956,0.1427893210202455,18.18148510195315,79907.33827898279,0.0,173374.6
252336560693540533935881068298825202077_eps3_s5,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.5443058130190745,0.3103594194072494,0.510461595087764,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.66121709272265,69.47733968608081,0.1429331228137016,18.023090265318753,80716.40971096605,0.0,173374.6
252336560693540533935881068298825202077_eps3_s6,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.5441542879832578,0.31024750528955974,0.5105276867002744,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.38895935527981,69.88590022101998,0.1464727811515331,18.42158321514726,81519.17888482474,0.0,173374.6
252336560693540533935881068298825202077_eps3_s7,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.5441678261948601,0.3102662944527397,0.5105502055079908,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.93481416739523,69.21308551244438,0.13685882873833174,17.969808340072632,82322.60604190156,0.0,173374.6
252336560693540533935881068298825202077_eps3_s8,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.47712317463007875,0.2622999991266698,0.4226755848876579,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,76.2436017639935,77.62952416911722,0.13959836363792416,18.201316473260523,83172.21689216122,0.0,173374.6
252336560693540533935881068298825202077_eps3_s9,BPI2013_Incidents,1.0,9.0,42.0,12.0,1.0,124.6,0.47709638449771585,0.2622661890707881,0.42264924588602426,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.66284903995692,70.40847569592297,0.1391982097178697,18.220646934211253,83985.8602853842,0.0,173374.6
252336560693540533935881068298825202077_eps4_s0,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.1392142476853317,0.12910803444815921,0.27889883714468156,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,78.67440105229616,76.38311484567821,0.13874346502125257,18.545163822546602,85611.16975614689,0.0,173374.6
252336560693540533935881068298825202077_eps4_s1,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.6739529576352995,0.2966593603495785,0.2932378057090299,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,77.27056031860411,647.1510811820626,0.14653822556138035,22.642109578847887,88178.99003397339,0.0,173374.6
252336560693540533935881068298825202077_eps4_s10,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.39936395111409034,0.1925700198800204,0.35399763973164566,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.48207371160387,68.62869264967739,0.13829430826008315,18.12716092057526,102920.14981184043,0.0,173374.6
252336560693540533935881068298825202077_eps4_s2,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.6412187126264006,0.26681533651112943,0.2666936084301265,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,77.073919916898,693.2580189198255,76.04833169467747,173.16934750452637,93188.87992212363,0.0,173374.6
252336560693540533935881068298825202077_eps4_s3,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.6100590437718768,0.31441987156234535,0.4322190071649836,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,72.85609885789454,311.75701494812967,0.145072653517127,20.02507972382009,96847.18505240158,0.0,173374.6
252336560693540533935881068298825202077_eps4_s4,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.5822003701044961,0.3177098162634977,0.5366467787579314,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,73.35932274349034,69.96892681866885,0.14467225261032576,18.533166458457707,98159.87116053476,0.0,173374.6
252336560693540533935881068298825202077_eps4_s5,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.5822008251308265,0.31775758729062503,0.5366770112215437,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,71.53694216459989,68.84782404527068,0.14080561883747572,17.67358853444457,98962.02182831653,0.0,173374.6
252336560693540533935881068298825202077_eps4_s6,BPI2013_Incidents,1.0,11.0,42.0,12.0,1.0,124.6,0.5821323738229435,0.3176979107391051,0.5366447132613084,,,,,,,,0.00017675058614579682,2.233052955940366,463.56043948605657,70.9627673946321,67.78977747038007,0.12838077321648594,17.32844659537077,99745.7484200567,0.0,173374.6
