params.cv_hash,params.dataset,params.process_stage_width_percentage,params.max_pattern_size_eval,params.random_seed,params.ncores,metrics.n_process_stages,metrics.process_stage_width,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.none_share,metrics.prep_duration,metrics.fit_duration,metrics.nap_duration,metrics.nap_eval_duration,metrics.nap_pred_duration,metrics.nap_pred_convert_duration,metrics.nap_n_events_per_second,metrics.rtp_duration,metrics.rtp_eval_duration,metrics.rtp_pred_duration,metrics.rtp_pred_convert_duration,metrics.rtp_n_traces_per_second,metrics.total_run_time,metrics.total_fit_duration,metrics.fit_duration_per_fold,metrics.avg_pruned_patterns_per_stage,metrics.avg_unpruned_patterns_per_stage
204856358341536816138399558242345199755_eps0_s0,BPI2012_Full,0.025,3.0,,,35.4,5.0,0.8416924217649452,0.6645308151863794,0.18225556203449292,0.002366753042220862,1.4185824059532024,,5.375321771402378,0.12308906280668452,5.314320280391257,5.37425926621072,8283.299543969883,142.87661577960245,8.1520054691704,135.83438629860757,142.87507412160048,324.1308278040514,272824.4591755706,122.48264898097841,24.49652979619568,0.0,6567.276262626263
243648848362029147724904434567477923763_eps0_s0,BPI2012_Full,0.025,3.0,,,35.4,5.0,0.8332544143306541,0.6244778216536261,0.1550106055972964,0.013684098952602478,1.4549051220528781,,3.021128081018105,0.13568295538425446,2.9578034261940047,3.0201144661870787,14875.480697396755,57.45614397637546,6.697215367807075,48.79864381840453,57.454716840409674,904.6489032649515,274223.1468452766,56.33316444599768,11.266632889199537,0.0,1200.8813131313132
31882839497307630496007576300860674457_eps0_s0,BPI2012_Full,0.025,3.0,,,35.4,5.0,0.8416924217649452,0.6645308151863794,0.18225556203449292,0.002366753042220862,1.4647334070177749,,5.160275398392696,0.12785083139315248,5.100837230798788,5.1590296035981735,8626.25637027228,141.66931269059424,7.785831762000453,134.69472648320954,141.66782359321368,326.8075054928278,270856.56643931975,110.655010004004,22.131002000800798,0.0,6567.276262626263
142755197448285586864950898907211027337_eps1_s0,BPI2012_Full,0.025,7.0,,,35.4,5.0,0.6901303594912528,0.4792068041409635,0.0347125676480907,0.14816663022771265,1.4615544769912958,,2.6738440503948366,0.14557686659973115,2.6129013443831353,2.6727166035794654,16837.116574911455,10.754985616193153,2.9458755455794745,4.207485551596619,10.753550253994764,10459.173529726755,275309.8184471502,62.69949336099671,12.539898672199342,0.0,147.9439393939394
204856358341536816138399558242345199755_eps1_s0,BPI2012_Full,0.025,7.0,,,35.4,5.0,0.7037503090295548,0.6434582521110427,0.3452795331539874,0.002366753042220862,1.4185824059532024,,5.4006950342096385,0.12747194160474465,5.338727199402638,5.399599535798188,8241.769265292243,16.35091628159862,3.9995264912140556,9.785732941608876,16.349436276813503,4535.316570387719,273214.83568139456,122.48264898097841,24.49652979619568,0.0,6567.276262626263
243648848362029147724904434567477923763_eps1_s0,BPI2012_Full,0.025,7.0,,,35.4,5.0,0.7189873970366927,0.6234797097278759,0.3224243565967838,0.013684098952602478,1.4549051220528781,,3.106247459212318,0.1361910286010243,3.0476200293865987,3.1052053477964363,14451.84522193226,12.433657600393053,4.833244064217434,5.671378367801663,12.431984625628683,7829.653133083635,274426.70555766334,56.33316444599768,11.266632889199537,0.0,1200.8813131313132
31882839497307630496007576300860674457_eps1_s0,BPI2012_Full,0.025,7.0,,,35.4,5.0,0.7037503090295548,0.6434582521110427,0.3452795331539874,0.002366753042220862,1.4647334070177749,,5.244356369809248,0.14155296719400212,5.1849035122082565,5.243109306611586,8493.07620996222,16.368999114993493,3.9462567814043723,9.79566279501887,16.36733264020877,4515.809513185113,271244.5460148166,110.655010004004,22.131002000800798,0.0,6567.276262626263
142755197448285586864950898907211027337_eps2_s0,BPI2012_Full,0.025,11.0,,,35.4,5.0,0.7242597438462497,0.46953638042226425,0.07370318928489991,0.14816663022771265,1.4615544769912958,,2.7137970939977096,0.13389642217662184,2.6503887968021447,2.7126496532117015,16602.626995616076,11.16887342100963,3.036572632601019,4.57149093458429,11.167256249592175,9631.514602986537,275395.3717727758,62.69949336099671,12.539898672199342,0.0,147.9439393939394
204856358341536816138399558242345199755_eps2_s0,BPI2012_Full,0.025,11.0,,,35.4,5.0,0.7818310078767905,0.6782379090394166,0.40366969374733647,0.002366753042220862,1.4185824059532024,,5.450173857994377,0.1442030658130534,5.390506570402067,5.449114933004603,8170.8085344189985,17.46974171201,4.614954770391341,10.79606917599449,17.46792096978752,4087.2887124090876,273351.055732377,122.48264898097841,24.49652979619568,0.0,6567.276262626263
243648848362029147724904434567477923763_eps2_s0,BPI2012_Full,0.025,11.0,,,35.4,5.0,0.7672027518699851,0.6328612327086207,0.3457274755430764,0.013684098952602478,1.4549051220528781,,3.1667817785870285,0.14087866340996696,3.1065504083991984,3.165713641617913,14176.53359277156,13.302908339200076,6.434815223014448,6.413966732413973,13.301495292584878,6896.787555181775,274536.7547555276,56.33316444599768,11.266632889199537,0.0,1200.8813131313132
31882839497307630496007576300860674457_eps2_s0,BPI2012_Full,0.025,11.0,,,35.4,5.0,0.7818310078767905,0.6782379090394166,0.40366969374733647,0.002366753042220862,1.4647334070177749,,5.376473401591648,0.13031978660728782,5.31084249940468,5.375241808407009,8289.313165523237,19.467408857797274,4.584489579999354,10.583788477792405,19.46579305799678,4173.692942154574,271383.2011353516,110.655010004004,22.131002000800798,0.0,6567.276262626263
142755197448285586864950898907211027337_eps3_s0,BPI2012_Full,0.025,15.0,,,35.4,5.0,0.7248979968754549,0.46819640850048083,0.10154989567304104,0.14816663022771265,1.4615544769912958,,2.705555921595078,0.14855127659393474,2.642286520579364,2.7044786091893913,16651.279432743926,10.951661120809149,3.5561828159959985,4.305395237787161,10.950204699777533,10228.691362594143,275482.7642214608,62.69949336099671,12.539898672199342,0.0,147.9439393939394
204856358341536816138399558242345199755_eps3_s0,BPI2012_Full,0.025,15.0,,,35.4,5.0,0.7952499738289894,0.6917834243998405,0.4137738928566189,0.002366753042220862,1.4185824059532024,,5.789646206796169,0.13432783180614932,5.729143809597008,5.788603520393371,7681.39505196459,18.48952749999007,4.967440642206929,11.740796537604183,18.487964382604694,3751.631255353613,273496.0952625526,122.48264898097841,24.49652979619568,0.0,6567.276262626263
243648848362029147724904434567477923763_eps3_s0,BPI2012_Full,0.025,15.0,,,35.4,5.0,0.7821585760787836,0.6428230423260285,0.34720313827433824,0.013684098952602478,1.4549051220528781,,3.3019151444081216,0.13279665020527318,3.242948646203149,3.3008019494009204,13588.163740520007,13.856639148411341,6.697954026202206,6.90260182779748,13.854908508004154,6382.455313937838,274658.0459849856,56.33316444599768,11.266632889199537,0.0,1200.8813131313132
31882839497307630496007576300860674457_eps3_s0,BPI2012_Full,0.025,15.0,,,35.4,5.0,0.7952499738289894,0.6917834243998405,0.4137738928566189,0.002366753042220862,1.4647334070177749,,5.47661512400955,0.13605209899833426,5.417694234789815,5.475589696783572,8128.336073187796,18.38666733618593,5.017574772599619,11.604922781803179,18.385001218994148,3798.8719549087473,271534.00022373244,110.655010004004,22.131002000800798,0.0,6567.276262626263
142755197448285586864950898907211027337_eps4_s0,BPI2012_Full,0.025,21.0,,,35.4,5.0,0.7251299669237806,0.46706562694150267,0.12409093029162613,0.14816663022771265,1.4615544769912958,,2.7982213120092636,0.1307796461856924,2.7355242945952343,2.7971375290188005,16090.119572392403,10.939154980203602,4.579340746800881,4.239039390825201,10.93771289398428,10380.324302165496,275573.9466200036,62.69949336099671,12.539898672199342,0.0,147.9439393939394
204856358341536816138399558242345199755_eps4_s0,BPI2012_Full,0.025,21.0,,,35.4,5.0,0.8034019159989942,0.6733175677908205,0.4366612975179551,0.002366753042220862,1.4185824059532024,,6.169984945596662,0.1294070415897295,6.110813199612312,6.16889186281478,7203.075842823074,17.92881184000289,5.1356729586026635,11.189303602196741,17.92725846898975,3937.993963188209,273644.62896308524,122.48264898097841,24.49652979619568,0.0,6567.276262626263
243648848362029147724904434567477923763_eps4_s0,BPI2012_Full,0.025,21.0,,,35.4,5.0,0.8197752741773068,0.6355409772017724,0.3821534494992234,0.013684098952602478,1.4549051220528781,,3.2528279867721723,0.13383912440622225,3.1934921656153166,3.251692910620477,13782.862981564409,13.513306512811686,6.473334328609053,6.583242158615031,13.511583485803566,6687.78925860971,274777.00020801864,56.33316444599768,11.266632889199537,0.0,1200.8813131313132
31882839497307630496007576300860674457_eps4_s0,BPI2012_Full,0.025,21.0,,,35.4,5.0,0.8034019159989942,0.6733175677908205,0.4366612975179551,0.002366753042220862,1.4647334070177749,,6.048022036987822,0.131201968411915,5.989016675809398,6.04691206580028,7345.93229247157,17.82602974959882,4.868423814792186,11.063622659409884,17.824627528595737,3980.8848115823885,271679.1958565626,110.655010004004,22.131002000800798,0.0,6567.276262626263
143808228238095277664544419614730890173_eps0_s0,BPI2012_Full,0.1,3.0,,,10.0,17.8,0.8230042856506644,0.5891826718891493,0.10863272138593609,0.014461840355927364,1.4531448500347324,,2.804774393409025,0.13326309758704155,2.7454952381900513,2.8038137673866004,16049.553889674964,65.12878363359486,5.779991700989195,58.451985690998846,65.12722668319475,769.123602002463,281220.57515107543,60.463052574021276,12.092610514804255,0.0,1540.52
258208765752992901959170973957564585355_eps0_s0,BPI2012_Full,0.1,3.0,,,10.0,17.8,0.8336023172929148,0.6539307958748006,0.12891986635618966,0.0008708049001149547,1.4458293920033611,,5.683752350590657,0.13766042622737587,5.624481314397417,5.68269740040414,7827.220213866187,222.96846591780195,6.851822482387069,216.1903527405928,222.96685091420076,203.51548112091837,279627.2082416896,144.6977916000178,28.939558320003563,0.0,15733.36
73267476325277510937415020325069564022_eps0_s0,BPI2012_Full,0.1,3.0,,,10.0,17.8,0.712649447860978,0.4512860608809506,0.0401874486514431,0.16052756401430385,1.4533214250113815,,2.5776353751891294,0.1369261645944789,2.517295318003744,2.576608201803174,17490.110508694408,17.14499994320795,5.167839159595315,10.466823103604838,17.143422470404765,4385.030220644234,282183.6381327792,59.92890436499147,11.985780872998294,0.0,143.85999999999999
94663391914329153046920958885615291360_eps0_s0,BPI2012_Full,0.1,3.0,,,10.0,17.8,0.8336023172929148,0.6539307958748006,0.12891986635618966,0.0008708049001149547,1.4482517099822871,,5.6080605139955875,0.13649196019396187,5.549062544992194,5.606951913191006,7934.642985164525,233.12185412440448,6.823327229393181,226.23975885299734,233.12009877579985,194.656692063189,277070.238983909,143.6961079640314,28.73922159280628,0.0,15733.36
143808228238095277664544419614730890173_eps1_s0,BPI2012_Full,0.1,7.0,,,10.0,17.8,0.7165980858967221,0.5923099965432812,0.2864012669532882,0.014461840355927364,1.4531448500347324,,2.9340564326033927,0.14276700619375332,2.8751580895972437,2.932916816789657,15342.616034909563,11.800485460809432,4.930809563572984,5.07355568620842,11.798882776009851,8714.546854076569,281438.6510760422,60.463052574021276,12.092610514804255,0.0,1540.52
258208765752992901959170973957564585355_eps1_s0,BPI2012_Full,0.1,7.0,,,10.0,17.8,0.6948195288311112,0.6356828700619823,0.35604804061693746,0.0008708049001149547,1.4458293920033611,,5.674309642601292,0.13262593359686434,5.6146452309913,5.6731426425860265,7835.401811754507,17.766753289417828,3.90500090677524,11.184790311788674,17.76541396221146,3972.8760327940654,280179.2963559688,144.6977916000178,28.939558320003563,0.0,15733.36
73267476325277510937415020325069564022_eps1_s0,BPI2012_Full,0.1,7.0,,,10.0,17.8,0.6862957886879768,0.4608161912671772,0.030934101824261484,0.16052756401430385,1.4533214250113815,,2.6055454880115576,0.12837004999164492,2.545434732013382,2.604536845406983,17286.79579768704,9.816078140994069,2.7982478161924518,3.3770387841854244,9.814735207194463,13055.60570962598,282284.5299644738,59.92890436499147,11.985780872998294,0.0,143.85999999999999
94663391914329153046920958885615291360_eps1_s0,BPI2012_Full,0.1,7.0,,,10.0,17.8,0.6948195288311112,0.6356828700619823,0.35604804061693746,0.0008708049001149547,1.4482517099822871,,5.6623720758128915,0.14216046957299114,5.603039440396242,5.661256506992504,7854.120738235126,18.05350326441694,4.026576564600691,11.395828243007418,18.05152096542297,3891.976913571907,277655.0079671314,143.6961079640314,28.73922159280628,0.0,15733.36
143808228238095277664544419614730890173_eps2_s0,BPI2012_Full,0.1,11.0,,,10.0,17.8,0.7843015223218165,0.6074741869640085,0.3462128060773621,0.014461840355927364,1.4531448500347324,,2.8105162428109907,0.15819708320777864,2.7512464471976275,2.8094800252001733,15990.287784566473,11.988813046202996,6.060091297805775,5.051126369810663,11.987197904405184,8767.553166119027,281543.9126223378,60.463052574021276,12.092610514804255,0.0,1540.52
258208765752992901959170973957564585355_eps2_s0,BPI2012_Full,0.1,11.0,,,10.0,17.8,0.7791370333895339,0.6720153163370821,0.39789934842072233,0.0008708049001149547,1.4458293920033611,,5.693342707597185,0.13895316200796515,5.634575385798234,5.692333585186861,7810.6268312504635,20.90818541921908,4.474715496576391,14.175244914600626,20.906679698009974,3141.595330835989,280331.6745961774,144.6977916000178,28.939558320003563,0.0,15733.36
73267476325277510937415020325069564022_eps2_s0,BPI2012_Full,0.1,11.0,,,10.0,17.8,0.7125491478378467,0.45651377203934207,0.07647244481835726,0.16052756401430385,1.4533214250113815,,2.6216357165947555,0.13525903400732203,2.5614567406009883,2.620569514797535,17187.50250796486,9.999388840200846,2.9048372106160967,3.584608702000696,9.99773972579278,12307.130688698406,282363.8237393366,59.92890436499147,11.985780872998294,0.0,143.85999999999999
94663391914329153046920958885615291360_eps2_s0,BPI2012_Full,0.1,11.0,,,10.0,17.8,0.7791370333895339,0.6720153163370821,0.39789934842072233,0.0008708049001149547,1.4482517099822871,,5.827274348004721,0.1307827459881082,5.765260064392351,5.826217336580157,7634.410036286479,20.52074868720956,4.623445075191557,13.770777515589725,20.519216824998146,3226.8927906114936,277807.7755981886,143.6961079640314,28.73922159280628,0.0,15733.36
143808228238095277664544419614730890173_eps3_s0,BPI2012_Full,0.1,15.0,,,10.0,17.8,0.8119385612242986,0.6135577830910404,0.34184160515022366,0.014461840355927364,1.4531448500347324,,2.8264675242011434,0.13355699758976697,2.767218213994056,2.8253808887908236,15898.451126993989,13.931634909799323,7.205927803798113,6.9172112689819185,13.929984025808517,6423.869748334589,281657.3402826362,60.463052574021276,12.092610514804255,0.0,1540.52
258208765752992901959170973957564585355_eps3_s0,BPI2012_Full,0.1,15.0,,,10.0,17.8,0.7824425026711078,0.6866784971364168,0.4155895153170034,0.0008708049001149547,1.4458293920033611,,5.90346514339326,0.14223179860273377,5.8447006836067885,5.902361068013124,7527.640366064846,19.961607075401115,4.74058019160293,13.189535328000783,19.960183013998904,3349.317433442078,280486.7510228426,144.6977916000178,28.939558320003563,0.0,15733.36
73267476325277510937415020325069564022_eps3_s0,BPI2012_Full,0.1,15.0,,,10.0,17.8,0.7125716126512969,0.4565270852200838,0.10849702271159611,0.16052756401430385,1.4533214250113815,,2.5861505551962183,0.13769849541131407,2.521565253997687,2.5849633466103112,17448.725194242354,10.002163489174563,3.2249137244187294,3.5400903103989547,10.000450234429445,12441.616311852582,282444.2405409708,59.92890436499147,11.985780872998294,0.0,143.85999999999999
94663391914329153046920958885615291360_eps3_s0,BPI2012_Full,0.1,15.0,,,10.0,17.8,0.7824425026711078,0.6866784971364168,0.4155895153170034,0.0008708049001149547,1.4482517099822871,,6.1077397475834,0.13414469959679992,6.046967568178661,6.106609004375059,7279.048838380955,20.100654572423082,4.9936504295794295,13.370400724816136,20.098906290810554,3304.0222826453914,277964.6864759012,143.6961079640314,28.73922159280628,0.0,15733.36
143808228238095277664544419614730890173_eps4_s0,BPI2012_Full,0.1,21.0,,,10.0,17.8,0.8301785177245593,0.6153980930661819,0.36354110542859214,0.014461840355927364,1.4531448500347324,,2.8984066177974457,0.13898949220310897,2.836145807406865,2.8973355610040015,15514.538225725808,12.824045279598796,5.365149020997341,6.000668215984478,12.822596387204248,7343.750695348101,281772.49856819597,60.463052574021276,12.092610514804255,0.0,1540.52
258208765752992901959170973957564585355_eps4_s0,BPI2012_Full,0.1,21.0,,,10.0,17.8,0.8086927730207174,0.6783955618416926,0.44249037377213324,0.0008708049001149547,1.4458293920033611,,6.537386504816823,0.12169237338239328,6.478128505183849,6.536386645399034,6791.034932211352,19.920224742405118,4.373999847180675,13.146157432813197,19.918783756624908,3351.900131253328,280640.85671339475,144.6977916000178,28.939558320003563,0.0,15733.36
73267476325277510937415020325069564022_eps4_s0,BPI2012_Full,0.1,21.0,,,10.0,17.8,0.7126169190599254,0.4565496382199564,0.1176407269695489,0.16052756401430385,1.4533214250113815,,2.5927662515896372,0.1423580770031549,2.53240368720144,2.5916951151913965,17397.775123041625,10.255575373605826,4.5089360131882135,3.5911128310253844,10.254182699788362,12273.283474582957,282530.00280709297,59.92890436499147,11.985780872998294,0.0,143.85999999999999
94663391914329153046920958885615291360_eps4_s0,BPI2012_Full,0.1,21.0,,,10.0,17.8,0.8086927730207174,0.6783955618416926,0.44249037377213324,0.0008708049001149547,1.4482517099822871,,6.69331820079824,0.13187387541402132,6.631945404806174,6.692245299799834,6638.777084749878,19.742622597003354,4.757085476198699,13.038130924594588,19.740926160209348,3374.9295573451977,278121.6844388012,143.6961079640314,28.73922159280628,0.0,15733.36
122154352235324958585344058181015187729_eps0_s0,BPI2012_Full,0.2,3.0,,,5.0,35.6,0.8322799615034155,0.6568442942480187,0.12839672603978863,0.0006434039046218995,1.5014232489629649,,5.933297635405324,0.13478941799839958,5.874251720204484,5.932338080392219,7492.0721689100155,293.45743495299246,6.255266476608813,286.70009654220195,293.4560910757864,153.44981841380027,287431.50976817997,171.05118163401494,34.210236326802985,0.0,26930.76
156334184650786485978347865448030139775_eps0_s0,BPI2012_Full,0.2,3.0,,,5.0,35.6,0.647034046751701,0.3961774318782149,0.02238812812859224,0.24283944155252488,1.4728063159855083,,2.6656462970073336,0.13236827260116116,2.6047379203955643,2.6643749736016615,16901.681768188828,18.315992987004574,4.613291084603406,11.70049017521087,18.314166655170265,4205.551668783855,290176.39774730697,61.43339895398822,12.286679790797644,0.0,186.23999999999998
34780355639312979015160389762850482787_eps0_s0,BPI2012_Full,0.2,3.0,,,5.0,35.6,0.8322799615034155,0.6568442942480187,0.12839672603978863,0.0006434039046218995,10.782653202011716,,5.995109384204261,0.13769025699002668,5.933514770807233,5.99402988780057,7418.407476128569,298.75731704659995,6.429259922995698,292.0099881095928,298.7558082410134,150.77298261298273,284393.8951516596,173.8819873969769,34.776397479395385,0.0,26930.76
90011785275173713563502736162933793811_eps0_s0,BPI2012_Full,0.2,3.0,,,5.0,35.6,0.8102962317041277,0.560145426969537,0.09273996045439478,0.031739347229044444,1.4900564780109562,,2.8518011945998296,0.13117965119890868,2.790356679796241,2.850706524599809,15781.181642782612,60.61354384579463,5.419727008999326,53.98229047619971,60.612002559995744,843.7794829543342,289171.8310891184,62.64525328099262,12.529050656198525,0.0,1577.8
122154352235324958585344058181015187729_eps1_s0,BPI2012_Full,0.2,7.0,,,5.0,35.6,0.6775426393078647,0.6248156624411776,0.3480781858847536,0.0006434039046218995,1.5014232489629649,,5.955800912389532,0.14086697900202125,5.8973186281742525,5.954702123382594,7469.780845257797,17.404608686792198,3.711737176019233,10.791470540617592,17.403258805396035,4168.973573261358,288127.03297641483,171.05118163401494,34.210236326802985,0.0,26930.76
156334184650786485978347865448030139775_eps1_s0,BPI2012_Full,0.2,7.0,,,5.0,35.6,0.6425346949878683,0.401283868251916,0.015738755094573474,0.24283944155252488,1.4728063159855083,,2.6596792776254006,0.1403502613888122,2.595885699393693,2.6586794085917065,16968.205282820083,10.026006976212376,2.8416190521907994,3.5449931550072504,10.024633372400421,12430.104014883442,290281.9208053194,61.43339895398822,12.286679790797644,0.0,186.23999999999998
34780355639312979015160389762850482787_eps1_s0,BPI2012_Full,0.2,7.0,,,5.0,35.6,0.6775426393078647,0.6248156624411776,0.3480781858847536,0.0006434039046218995,10.782653202011716,,6.0043332014116455,0.13508017659187316,5.945787179993931,6.003158647194505,7408.283654246292,17.362628263805526,3.828956012404524,10.751989767607302,17.3610988083994,4193.75198154919,285095.01481842657,173.8819873969769,34.776397479395385,0.0,26930.76
90011785275173713563502736162933793811_eps1_s0,BPI2012_Full,0.2,7.0,,,5.0,35.6,0.6956502813189743,0.5672519257414477,0.21985076611041926,0.031739347229044444,1.4900564780109562,,2.7439069229876623,0.12709461959311738,2.6846207392052746,2.74285002379911,16385.677075234486,11.711223105399403,4.578320332209114,5.039723643811885,11.709769159392454,8795.959424061693,289381.3987752474,62.64525328099262,12.529050656198525,0.0,1577.8
122154352235324958585344058181015187729_eps2_s0,BPI2012_Full,0.2,11.0,,,5.0,35.6,0.7720136338118705,0.6664641161237264,0.3989258430322227,0.0006434039046218995,1.5014232489629649,,5.994195050024428,0.13030452999519185,5.934626267408021,5.993123022199143,7421.227655769364,18.60906028118916,4.07397832541028,11.984895166591741,18.60754796200199,3735.5699221681148,288271.34951042663,171.05118163401494,34.210236326802985,0.0,26930.76
156334184650786485978347865448030139775_eps2_s0,BPI2012_Full,0.2,11.0,,,5.0,35.6,0.6556041157963377,0.407460536152951,0.019119016208961503,0.24283944155252488,1.4728063159855083,,2.5680869336007164,0.1327682057977654,2.504625946795568,2.566958814393729,17580.70005436965,9.920653796207626,3.130525569000747,3.3636858702055177,9.919048741005827,13100.512439146598,290361.65044520696,61.43339895398822,12.286679790797644,0.0,186.23999999999998
34780355639312979015160389762850482787_eps2_s0,BPI2012_Full,0.2,11.0,,,5.0,35.6,0.7720136338118705,0.6664641161237264,0.3989258430322227,0.0006434039046218995,10.782653202011716,,6.020276557782199,0.13622546460246668,5.95862803121563,6.019131796399597,7384.923452170298,18.573672194988468,4.25422442042036,11.943703357002232,18.572093264211436,3726.503460470768,285239.42579134,173.8819873969769,34.776397479395385,0.0,26930.76
90011785275173713563502736162933793811_eps2_s0,BPI2012_Full,0.2,11.0,,,5.0,35.6,0.762347860936331,0.5885703030284908,0.24327508471649475,0.031739347229044444,1.4900564780109562,,2.7649654894019475,0.1338384424103424,2.7055826414143667,2.7636476036161186,16267.735936723528,14.273531065997668,9.269486414198763,7.082617919403129,14.27193645478692,6676.979622833338,289496.85633355717,62.64525328099262,12.529050656198525,0.0,1577.8
122154352235324958585344058181015187729_eps3_s0,BPI2012_Full,0.2,15.0,,,5.0,35.6,0.7815824765066699,0.6876455984667833,0.40316246236180253,0.0006434039046218995,1.5014232489629649,,6.1945287405862475,0.12595772120403126,6.1352773427846845,6.193618551385589,7170.502396305908,22.844166479399426,4.980701943405438,16.09483389358502,22.842489519610535,2750.8081884055005,288432.2579170358,171.05118163401494,34.210236326802985,0.0,26930.76
156334184650786485978347865448030139775_eps3_s0,BPI2012_Full,0.2,15.0,,,5.0,35.6,0.6506084168226438,0.40185729743287074,0.06236020237736365,0.24283944155252488,1.4728063159855083,,2.5904747254098766,0.13261722658062353,2.529007524182089,2.5893779480014927,17396.99174899487,9.89870749701513,3.8981834603939207,3.2921106669935396,9.897162813588512,13386.145501365847,290444.25173363544,61.43339895398822,12.286679790797644,0.0,186.23999999999998
34780355639312979015160389762850482787_eps3_s0,BPI2012_Full,0.2,15.0,,,5.0,35.6,0.7815824765066699,0.6876455984667833,0.40316246236180253,0.0006434039046218995,10.782653202011716,,6.262864700600039,0.1260133712203242,6.204124684608542,6.261803338199388,7094.887855575728,23.395054168801288,5.135003187006805,16.688526705186813,23.393396460579243,2665.8004298807305,285404.5063773114,173.8819873969769,34.776397479395385,0.0,26930.76
90011785275173713563502736162933793811_eps3_s0,BPI2012_Full,0.2,15.0,,,5.0,35.6,0.7888834146803527,0.5796824950130626,0.28454909935454886,0.031739347229044444,1.4900564780109562,,2.8254631254007108,0.137899875594303,2.7634602379985154,2.8243154239840806,15935.518660547346,15.307496072608046,8.944049970200286,8.110634240997024,15.305757086793893,5545.242613531077,289635.7444707136,62.64525328099262,12.529050656198525,0.0,1577.8
122154352235324958585344058181015187729_eps4_s0,BPI2012_Full,0.2,21.0,,,5.0,35.6,0.798175788268707,0.6775447406619204,0.4413189329034804,0.0006434039046218995,1.5014232489629649,,6.844253646209836,0.13501721199136227,6.782327986205928,6.843265300802886,6487.71627422106,20.411658393987455,4.360748450201936,13.701095842989162,20.410057725198566,3211.465489499528,288595.287149327,171.05118163401494,34.210236326802985,0.0,26930.76
156334184650786485978347865448030139775_eps4_s0,BPI2012_Full,0.2,21.0,,,5.0,35.6,0.6506219465888654,0.40185942595463653,0.08062064067863978,0.24283944155252488,1.4728063159855083,,2.5908008437952956,0.1449662963976152,2.5299783897819,2.589640618197154,17389.89179996637,10.050936857401393,4.44120993000688,3.3983977342024447,10.049393144785427,12987.593012812933,290529.6038618892,61.43339895398822,12.286679790797644,0.0,186.23999999999998
34780355639312979015160389762850482787_eps4_s0,BPI2012_Full,0.2,21.0,,,5.0,35.6,0.798175788268707,0.6775447406619204,0.4413189329034804,0.0006434039046218995,10.782653202011716,,7.046092614193912,0.12936351960524917,6.983472595608328,7.044845158420503,6306.2923096533395,20.81689542598324,4.488687204010785,14.06269852060359,20.815481311187614,3131.451880883521,285571.303846403,173.8819873969769,34.776397479395385,0.0,26930.76
90011785275173713563502736162933793811_eps4_s0,BPI2012_Full,0.2,21.0,,,5.0,35.6,0.8151680868759087,0.5853736564246959,0.30452497880678747,0.031739347229044444,1.4900564780109562,,2.865703947993461,0.14321907359408215,2.803216540394351,2.864631881983951,15701.238091563233,12.663431584986393,5.4699999839998785,5.82386919100536,12.661896798980887,7596.929565550713,289755.40110294096,62.64525328099262,12.529050656198525,0.0,1577.8
301303615634958901188516497625374252338_eps0_s0,BPI2012_Full,0.5,3.0,,,2.0,87.8,0.8135419471490468,0.5703638803353488,0.11540596456093885,0.02635788195478691,1.5187015099800192,,2.763894193386659,0.1466282384004444,2.702361863781698,2.762778694590088,16284.58344216912,69.55631246099946,11.667662303405814,62.10069643678143,69.55470818020403,740.8883404785896,299683.3215070492,66.09250944200903,13.218501888401807,0.0,1630.3
313840851390597435954673044863649726085_eps0_s0,BPI2012_Full,0.5,3.0,,,2.0,87.8,0.8314726477470625,0.6607938486772855,0.1312046709968926,0.0002047710000036529,1.4973147910204716,,6.16370558621129,0.13832112660165877,6.100564833194949,6.1630171810160395,7212.186526112532,478.493265540211,11.662023723602761,471.0879158124211,478.4920771664125,93.51585251399885,293150.5418559798,217.9808753199759,43.596175063995176,0.0,53532.9
65432415834605434134577897559624831681_eps0_s0,BPI2012_Full,0.5,3.0,,,2.0,87.8,0.5999778222280749,0.36050964382437456,0.02819927776692709,0.29953437958599777,1.4452839270234108,,2.7191474609891886,0.1409223868045956,2.655617424810771,2.7180222196155226,16570.28294534443,14.00904308318859,7.706342989217956,7.074440327577759,14.007446927414275,6452.7080666457605,300884.2185259508,65.56208621402038,13.112417242804076,0.0,113.3
99763397547193254507486301054948581651_eps0_s0,BPI2012_Full,0.5,3.0,,,2.0,87.8,0.8314726477470625,0.6607938486772855,0.1312046709968926,0.0002047710000036529,1.466623842017725,,6.076778851391282,0.1407572284224443,6.017320719198324,6.075723574776203,7311.7829721071375,480.40502812119666,11.74319649359677,472.93607398619645,480.403346874204,93.16065531277049,297419.0320354112,218.4556518929894,43.69113037859788,0.0,53532.9
301303615634958901188516497625374252338_eps1_s0,BPI2012_Full,0.5,7.0,,,2.0,87.8,0.7160024925571119,0.5792497362886739,0.22864141013716516,0.02635788195478691,1.5187015099800192,,2.7836740310187453,0.14696831280598416,2.7219084691954776,2.782460468809586,16170.677253187478,17.132434225187172,10.968422448611818,9.678229770192411,17.130690546205734,5388.926993553984,299956.28891608556,66.09250944200903,13.218501888401807,0.0,1630.3
