approach,params.dataset,training_duration_for_eval,inference_duration_for_eval,metrics.nap_accuracy,metrics.rtp_similarity
BEST,BPI2017_Full,485.1845921869972,58.49420529700001,0.8250858239095316,0.4712204152048262
BEST,BPI2017_Full,485.1845921869972,57.068580551997,0.82245889406115,0.47050970938496256
BEST,BPI2012_WC,58.238709561002906,6.897052808999433,0.3955386289445049,0.3636768940106319
BEST,BPI2012_WC,39.42706702000578,3.6123263069966924,0.4633235317491854,0.33066082678678466
BEST,BPI2012_WC,39.42706702000578,3.625233479004237,0.42905329435574546,0.321862671485443
BEST,BPI2012_WC,39.42706702000578,3.7202095620014006,0.449360499702558,0.31289739782005344
BEST,BPI2012_WC,39.42706702000578,3.5410252700021374,0.45619312626908326,0.3181395689330619
BEST,BPI2012_WC,39.42706702000578,3.2337914669988095,0.4338258164852255,0.3282364541596133
BEST,BPI2012_WC,39.540283873997396,3.326092590999906,0.46387983787650006,0.34762897197018916
BEST,BPI2012_WC,39.540283873997396,3.3104752040017047,0.42845363915748447,0.33038048741482495
BEST,BPI2012_WC,39.540283873997396,3.5061343160050455,0.45456573468173705,0.3287155339892415
BEST,BPI2012_WC,39.540283873997396,3.4524934889996075,0.46950439948860645,0.33262764152137175
BEST,BPI2012_WC,39.540283873997396,3.2716775459994096,0.43522550544323485,0.33645678231840564
BEST,BPI2012_WC,40.55064717300411,3.2108233999970253,0.4432965111658587,0.34975157872563706
BEST,BPI2012_WC,40.55064717300411,3.428022660998977,0.4238063113709617,0.3435569405717593
BEST,BPI2012_WC,40.55064717300411,3.453344160996494,0.43545508625817964,0.34835373660326396
BEST,BPI2012_WC,40.55064717300411,3.6184225440010778,0.44596525532074904,0.34502669999875585
BEST,BPI2012_WC,40.55064717300411,3.1666422099951888,0.41936236391912907,0.3510764371175694
BEST,BPI2012_WC,39.855920308997156,3.6752794990024995,0.43320352857029326,0.35969244622130675
BEST,BPI2012_WC,39.855920308997156,3.8368520199946943,0.41638557829248185,0.3494863300157527
BEST,BPI2012_WC,39.855920308997156,3.9255454430021928,0.4200624628197501,0.3489226012097529
BEST,BPI2012_WC,39.855920308997156,3.858575397003733,0.4141535684740919,0.33989584525789707
BEST,BPI2012_WC,39.855920308997156,3.738203552995401,0.4293157076205288,0.35513835375319336
BEST,BPI2012_WC,49.694220705998305,4.333970724001119,0.4088850035762537,0.36876472439564395
BEST,BPI2012_WC,49.694220705998305,4.586385368995252,0.39284911176073756,0.3573139108513922
BEST,BPI2012_WC,49.694220705998305,4.615099714996177,0.4024390243902439,0.35771917388051816
BEST,BPI2012_WC,49.694220705998305,4.788019305000489,0.4041513123260886,0.35594757722885173
BEST,BPI2012_WC,49.694220705998305,4.287637690002157,0.40194401244167965,0.36568554095981803
BEST,BPI2012_WC,42.27066687899787,5.567539456998929,0.4208058491615672,0.37109647132746826
BEST,BPI2012_WC,42.27066687899787,5.528756987005181,0.3979461809459561,0.3565192816935635
BEST,BPI2012_WC,42.27066687899787,5.652523108998139,0.3969363474122546,0.3577008423592137
BEST,BPI2012_WC,42.27066687899787,11.339939271994808,0.4015191396555614,0.3585934677717441
BEST,BPI2012_WC,42.27066687899787,5.3321234620016185,0.4009331259720062,0.364343401316935
BEST,BPI2012_C,98.42839193400141,6.663599972001975,0.7124203488979421,0.46710629567066236
BEST,BPI2012_C,98.42839193400141,7.095980261001387,0.7231893011592834,0.45128589608671843
BEST,BPI2012_C,98.42839193400141,7.46268497199344,0.7279622509612024,0.44536267084635994
BEST,BPI2012_C,98.42839193400141,7.768904026997916,0.7212044194994529,0.4392419293388017
BEST,BPI2012_C,98.42839193400141,6.5443340220008395,0.7226797317488446,0.4526605317322177
BEST,BPI2012_C,97.55585457599955,7.672364951002237,0.7264180507677844,0.46040170607942277
BEST,BPI2012_C,97.55585457599955,6.179982034002023,0.7202820074862812,0.4779028183315627
BEST,BPI2012_C,97.55585457599955,6.924031810005545,0.7278224397063964,0.46478264741032016
BEST,BPI2012_C,97.55585457599955,6.8466241259957314,0.7205690282043136,0.458105998410505
BEST,BPI2012_C,97.55585457599955,5.826354420998541,0.7231314500156364,0.4766755840242937
BEST,BPI2012_C,74.85345974499796,9.542012292004074,0.7238761795327135,0.4501505030051125
BEST,BPI2012_C,74.85345974499796,9.102728865997051,0.7273321946433114,0.449490360244792
BEST,BPI2012_C,74.85345974499796,9.876477269004681,0.7236281020622161,0.44196949078172293
BEST,BPI2012_C,74.85345974499796,9.122873816006177,0.7242401779095626,0.44796335551219624
BEST,BPI2012_C,74.85345974499796,9.033291815998382,0.722019528128149,0.46297339002631976
BEST,BPI2012_C,89.22907692900117,8.889697714999784,0.7102963195097323,0.4633673417302209
BEST,BPI2012_C,89.22907692900117,8.253737679999176,0.6975324344950394,0.46476341055465314
BEST,BPI2012_C,89.22907692900117,8.704356664999068,0.6965047186298498,0.4631170464424588
BEST,BPI2012_C,89.22907692900117,8.408086642000853,0.6967771541529881,0.467170332305392
BEST,BPI2012_C,89.22907692900117,9.397588871001062,0.6989471489627853,0.4564318539503085
BEST,BPI2012_C,124.05291787300303,8.867277165001724,0.675476165604652,0.47034137657581665
BEST,BPI2012_C,124.05291787300303,8.57857887299906,0.675909437802086,0.47515046400000926
BEST,BPI2012_C,124.05291787300303,9.003162793000229,0.6724222299895142,0.46910593031014297
BEST,BPI2012_C,124.05291787300303,8.611422520003543,0.6759504394789791,0.47228257853365113
BEST,BPI2012_C,124.05291787300303,8.772412878999603,0.667952326349074,0.4720892659325363
BEST,BPI2012_C,112.59049369999775,10.135646447997715,0.6669104077440022,0.4699812090195208
BEST,BPI2012_C,112.59049369999775,9.42859429100281,0.6636261220336519,0.4765374640074224
BEST,BPI2012_C,112.59049369999775,9.966417524999997,0.6648724222299895,0.47014780175139503
BEST,BPI2012_C,112.59049369999775,10.00052579000112,0.6662430724699072,0.4736023944290259
BEST,BPI2012_C,112.59049369999775,9.502210808997916,0.6538448174015775,0.46759010565982256
BEST,BPI2012_W,39.473814031000074,7.137608192999323,0.7048323900740096,0.3671838940877166
BEST,BPI2012_W,39.473814031000074,9.159384809001494,0.7361904436159661,0.3355000290207806
BEST,BPI2012_W,39.473814031000074,8.01316911700269,0.7202261349317168,0.36098367476540927
BEST,BPI2012_W,39.473814031000074,7.840657037999335,0.71244413887934,0.36451519464367893
BEST,BPI2012_W,39.473814031000074,6.39167356300095,0.7280984990951992,0.3699800442670778
BEST,BPI2012_W,32.87638738100213,6.712202218001039,0.7061021622406037,0.3757585425057986
BEST,BPI2012_W,32.87638738100213,7.098822365998785,0.7424496357355406,0.37763998551903416
BEST,BPI2012_W,32.87638738100213,7.709828038001433,0.7226441439907366,0.3662248052160116
BEST,BPI2012_W,32.87638738100213,7.177466336001089,0.7104847026469577,0.36767416312384177
BEST,BPI2012_W,32.87638738100213,6.48389848199804,0.7287371819891424,0.3765788852196137
BEST,BPI2012_W,39.776853266001126,7.041461848999461,0.7117254389783776,0.3739294103545477
BEST,BPI2012_W,39.776853266001126,7.060122483002488,0.7249717823306084,0.37933730936410526
BEST,BPI2012_W,39.776853266001126,7.619878281999263,0.7243129108061166,0.36532663477809035
BEST,BPI2012_W,39.776853266001126,7.630754559999332,0.7090409075283602,0.37773638828143796
BEST,BPI2012_W,39.776853266001126,6.068178704001184,0.740517333144094,0.3858753451123984
BEST,BPI2012_W,41.36183015700226,7.00234738799918,0.6941300246698593,0.37876831710290976
BEST,BPI2012_W,41.36183015700226,7.273279895998712,0.7199781099291993,0.3770521359296293
BEST,BPI2012_W,41.36183015700226,8.036079790999793,0.7318393897081361,0.36838436034080607
BEST,BPI2012_W,41.36183015700226,7.1992241560001276,0.7280508765898934,0.37145261459914725
BEST,BPI2012_W,41.36183015700226,6.258334941001522,0.7290565234361139,0.3782415537874694
BEST,BPI2012_W,45.436241909003,6.869713560998207,0.6976853867363227,0.3806405660804838
BEST,BPI2012_W,45.436241909003,6.942883685998822,0.7018503950473715,0.37204505886377476
BEST,BPI2012_W,45.436241909003,7.384014740997372,0.7068419439430575,0.3686987495339008
BEST,BPI2012_W,45.436241909003,7.487151604997052,0.6995187349604676,0.3687412165087543
BEST,BPI2012_W,45.436241909003,6.054807412998343,0.6936451052052656,0.37334193545992217
BEST,BPI2012_W,72.23393459399813,7.45663854400118,0.7028733130169786,0.3804558241035338
BEST,BPI2012_W,72.23393459399813,7.4960833130026,0.7183021513835208,0.3757763527033983
BEST,BPI2012_W,72.23393459399813,7.628932444000384,0.7114395668017574,0.37216242197700855
BEST,BPI2012_W,72.23393459399813,8.017769929996575,0.707287727741492,0.37152107945987306
BEST,BPI2012_W,72.23393459399813,6.702802936997614,0.7120604619806267,0.3787285656667162
BEST,BPI2012_Full,110.08756699800142,20.471587226002157,0.7999204814486834,0.4214586184924333
BEST,BPI2012_Full,65.92987640699721,20.343215474000317,0.8070935032304379,0.3381947059156145
BEST,BPI2012_Full,65.92987640699721,18.363162604000536,0.8036003854198491,0.3509044845311266
BEST,BPI2012_Full,65.92987640699721,18.713893759999337,0.8051865907653384,0.34405847221574787
BEST,BPI2012_Full,65.92987640699721,17.48388868099937,0.8025515434559745,0.3460342612320814
BEST,BPI2012_Full,65.92987640699721,15.805022671000188,0.8059958803510657,0.3522005573619925
BEST,BPI2012_Full,65.88919759000055,20.23484852200272,0.8074524407753051,0.37650494553972075
BEST,BPI2012_Full,65.88919759000055,18.312797264999972,0.8043524241498438,0.37487719755157484
BEST,BPI2012_Full,65.88919759000055,16.707010155998432,0.8041700551188217,0.375880247801992
BEST,BPI2012_Full,65.88919759000055,21.401715034997324,0.8024376352659757,0.3641591425322346
BEST,BPI2012_Full,65.88919759000055,14.822460045001208,0.8059287121619201,0.3778365062969025
BEST,BPI2012_Full,68.42289867499858,16.421659394000017,0.8325780689160086,0.41722155767313485
BEST,BPI2012_Full,68.42289867499858,14.66675170599774,0.8173250922422505,0.41238876663695834
BEST,BPI2012_Full,68.42289867499858,18.7774254069991,0.8108114213427307,0.3881493170758871
BEST,BPI2012_Full,68.42289867499858,16.199508392001007,0.8148991912518511,0.4099584412734876
BEST,BPI2012_Full,68.42289867499858,14.361429612999927,0.8125111946981909,0.4158595067063619
BEST,BPI2012_Full,62.808428295998965,15.784517239997513,0.8221240129217516,0.4222786659683258
BEST,BPI2012_Full,62.808428295998965,14.97601830399799,0.7997461869286269,0.41564211643094057
BEST,BPI2012_Full,62.808428295998965,16.86897056000089,0.8029728020240354,0.41677257358413267
BEST,BPI2012_Full,62.808428295998965,15.131362584001181,0.8106845882218932,0.42538712389072053
BEST,BPI2012_Full,62.808428295998965,14.750369249999494,0.8014060540927817,0.42093642143538296
BEST,BPI2012_Full,92.71663780899871,15.737336161000712,0.7998923187365399,0.42643866373332556
BEST,BPI2012_Full,92.71663780899871,15.174905497999134,0.7961975041714648,0.42895031506360876
BEST,BPI2012_Full,92.71663780899871,15.421057627001574,0.8052769494894733,0.4302105696938669
BEST,BPI2012_Full,92.71663780899871,16.356949273998907,0.7993848957740062,0.4182866604254513
BEST,BPI2012_Full,92.71663780899871,14.984857526000269,0.8103170338527673,0.42789310189641055
BEST,BPI2012_Full,121.66304833200047,15.049145764000059,0.7997128499641063,0.42296012548374723
BEST,BPI2012_Full,121.66304833200047,14.001240229001269,0.7946699255011633,0.42200458942451136
BEST,BPI2012_Full,121.66304833200047,14.116096378000293,0.7911809885244421,0.4264997586878973
BEST,BPI2012_Full,121.66304833200047,14.491453771001034,0.7959220867980408,0.42551390204147144
BEST,BPI2012_Full,121.66304833200047,13.693896183000106,0.7959878201683682,0.4267284705879968
BEST,Nasa,37.93486859400036,2.241063616000247,0.8869741842484602,0.5064873186368363
BEST,Nasa,35.51513343099941,3.3186516810001194,0.888153584064998,0.4882852967294756
BEST,Nasa,26.323673471999427,1.71436571599952,0.8858267716535433,0.5023682283623924
BEST,Nasa,26.323673471999427,1.756263527999181,0.8826140567200986,0.4867761757865843
BEST,Nasa,26.323673471999427,1.8505976810010907,0.886089454247025,0.4999051674877563
BEST,Nasa,26.323673471999427,1.8295233610006107,0.8894887525562373,0.49984111469927
BEST,Nasa,26.323673471999427,1.8428643539991754,0.8881314168377823,0.5068473204026754
BEST,Nasa,29.166579414000807,1.9846639900006267,0.8859087926509186,0.4921693113836464
BEST,Nasa,29.166579414000807,1.9942658399995707,0.8860665844636252,0.4881761589521554
BEST,Nasa,29.166579414000807,2.2087945740004216,0.888797702092737,0.47351081388816735
BEST,Nasa,29.166579414000807,1.9358050679984444,0.8886707566462168,0.48713624511152587
BEST,Nasa,29.166579414000807,2.0444756930010044,0.8881314168377823,0.49401955076963405
BEST,Nasa,27.781301619999795,2.757452051000655,0.8868930446194225,0.48948099339753987
BEST,Nasa,27.781301619999795,2.8263393199995335,0.886970817920263,0.4927773786810662
BEST,Nasa,27.781301619999795,2.8747048160003033,0.8893721789084941,0.487238102101018
BEST,Nasa,27.781301619999795,2.878998275000413,0.8894069529652352,0.4853714212547062
BEST,Nasa,27.781301619999795,2.8438067349998164,0.8891991786447638,0.4888439681964309
BEST,Nasa,70.69234456699996,4.5686238819998835,0.8882874015748031,0.4768430916922269
BEST,Nasa,70.69234456699996,4.602464366998902,0.8896013152486641,0.48112573899326116
BEST,Nasa,70.69234456699996,4.653079556999728,0.8865818629462454,0.4660367510636499
BEST,Nasa,70.69234456699996,4.4587882600008015,0.8882617586912065,0.47424704519637373
BEST,Nasa,70.69234456699996,4.624768400000903,0.8876386036960986,0.46802885741292494
BEST,Nasa,43.60709344100178,4.462833434999993,0.8805774278215223,0.468243162842653
BEST,Nasa,43.60709344100178,4.506089642000006,0.8827784628031237,0.4720457687922979
BEST,Nasa,43.60709344100178,4.611213423000663,0.8817398440705786,0.4573737479801922
BEST,Nasa,43.60709344100178,4.465034753000509,0.8829447852760737,0.46906774400831003
BEST,Nasa,43.60709344100178,4.615939412999069,0.8818891170431211,0.4627233831556367
BEST,Nasa,32.50247992200093,4.430565704999026,0.8804133858267716,0.469172268813451
BEST,Nasa,32.50247992200093,4.444292713000323,0.8830250719276613,0.4731482962575753
BEST,Nasa,32.50247992200093,4.561901740999019,0.8819860484201888,0.45882428480783377
BEST,Nasa,32.50247992200093,4.411603618000299,0.8835991820040899,0.46727269296839746
BEST,Nasa,32.50247992200093,4.484550869001396,0.8828747433264887,0.46229213412521847
BEST,Sepsis,10.801598792999357,0.7331288889999996,0.5450356095517386,0.4001924042981684
BEST,Sepsis,10.801598792999357,0.7614762060002249,0.5547001620745543,0.41634100557360193
BEST,Sepsis,10.801598792999357,0.821863007000502,0.5409643277146217,0.3858978949132696
BEST,Sepsis,10.801598792999357,0.7568971559994679,0.5513947267863967,0.392580370477889
BEST,Sepsis,10.801598792999357,0.8854697119986668,0.5410646387832699,0.391495717881299
BEST,Sepsis,10.837990988000456,0.7610479340000893,0.5450356095517386,0.399810867035003
BEST,Sepsis,10.837990988000456,0.7430280619992118,0.553484602917342,0.4169769004514745
BEST,Sepsis,10.837990988000456,0.8343201790012245,0.5405723245785966,0.3859734597987768
BEST,Sepsis,10.837990988000456,0.7835038350003742,0.5521589606419565,0.39624736795449395
BEST,Sepsis,10.837990988000456,0.8805781470000511,0.5406844106463878,0.3952220319008007
BEST,Sepsis,11.042274438999812,0.7465579680010705,0.5496439044826141,0.3957625511048699
BEST,Sepsis,11.042274438999812,0.7349910480006656,0.5514586709886548,0.416653539128877
BEST,Sepsis,11.042274438999812,0.8097339249998186,0.5409643277146217,0.38578254995154454
BEST,Sepsis,11.042274438999812,0.7281944030000886,0.553687428353076,0.39393208536438934
BEST,Sepsis,11.042274438999812,1.2039635450000787,0.5410646387832699,0.39046414288781844
BEST,Sepsis,33.14956467899901,1.0580103700012842,0.5622119815668203,0.4011205659026022
BEST,Sepsis,33.14956467899901,1.0757834539999749,0.5522690437601296,0.3993475207501753
BEST,Sepsis,33.14956467899901,1.1586538609990384,0.546452371618973,0.3706041323998982
BEST,Sepsis,33.14956467899901,1.0630096909990243,0.5632403515475736,0.39558440431920244
BEST,Sepsis,33.14956467899901,1.1914562830006616,0.5482889733840304,0.3870888342574348
BEST,Sepsis,15.72323827999935,1.0798805080012244,0.5626309174696271,0.3949039192666858
BEST,Sepsis,15.72323827999935,1.0839018560000113,0.5547001620745543,0.3958980426926418
BEST,Sepsis,15.72323827999935,1.179336475999662,0.5429243433947472,0.36704757321629694
BEST,Sepsis,15.72323827999935,1.037367250000898,0.5548337791364157,0.38793050253627304
BEST,Sepsis,15.72323827999935,1.1643404719998216,0.5410646387832699,0.37913219712902085
BEST,Sepsis,11.849903886000902,0.9951813880015834,0.5425219941348973,0.38842583244825496
BEST,Sepsis,11.849903886000902,1.0379966189993866,0.5364667747163695,0.39043649199219105
BEST,Sepsis,11.849903886000902,1.1654429850004817,0.537436299490396,0.36482886998665054
BEST,Sepsis,11.849903886000902,1.0091311420001148,0.5433702713030187,0.3860909715353052
BEST,Sepsis,11.849903886000902,1.1410807649990602,0.532319391634981,0.3768229793066429
BEST,EnvPermit,6.1443951389992435,0.6184743729991169,0.8735457764289327,0.8358276021669758
BEST,EnvPermit,4.96349357300096,0.5838317149991781,0.8724179829890644,0.8331230576308946
BEST,EnvPermit,4.96349357300096,0.6004468529990845,0.8829113924050633,0.8523968371539115
BEST,EnvPermit,4.96349357300096,0.615383913000187,0.8556446637877854,0.8161874678391644
BEST,EnvPermit,4.96349357300096,0.5902250010003627,0.8682559598494354,0.8282704530785469
BEST,EnvPermit,4.96349357300096,0.6051397039991571,0.8832391713747646,0.8423518635085696
BEST,EnvPermit,4.763321983000424,0.6023333379998803,0.8699878493317132,0.8295119984457163
BEST,EnvPermit,4.763321983000424,0.6215159260000291,0.8829113924050633,0.8520315191311985
BEST,EnvPermit,4.763321983000424,0.6104827859999205,0.8494756323257249,0.8110887772122958
BEST,EnvPermit,4.763321983000424,0.6298910059995251,0.8638644918444166,0.8241147593369058
BEST,EnvPermit,4.763321983000424,0.6133854500003508,0.8838669177652229,0.843865180699853
BEST,EnvPermit,4.711121924000508,0.5884420870006579,0.8699878493317132,0.8300219127922043
BEST,EnvPermit,4.711121924000508,0.6179402890002166,0.879746835443038,0.8508356402739321
BEST,EnvPermit,4.711121924000508,0.6168532010005947,0.8537939543491672,0.8117125258888125
BEST,EnvPermit,4.711121924000508,0.6320489009995072,0.8588456712672522,0.8226647513651992
BEST,EnvPermit,4.711121924000508,0.5783436840001741,0.8851224105461394,0.8453325968862698
BEST,EnvPermit,4.562033563999648,0.6222114040001543,0.8693803159173754,0.8270167921534264
BEST,EnvPermit,4.562033563999648,0.6071140650001325,0.8765822784810127,0.8476580004032543
BEST,EnvPermit,4.562033563999648,0.59442822300025,0.8519432449105491,0.8093079978165774
BEST,EnvPermit,4.562033563999648,0.6161123880001469,0.8575909661229612,0.8216472446363077
BEST,EnvPermit,4.562033563999648,0.6359617629996137,0.8838669177652229,0.8437303489563385
BEST,EnvPermit,3.5501335240005574,0.6266759959999035,0.8657351154313487,0.8259960092371393
BEST,EnvPermit,3.5501335240005574,0.6141056830001617,0.8753164556962025,0.8468530089811744
BEST,EnvPermit,3.5501335240005574,0.6188412499996048,0.8420727945712523,0.8032212423621475
BEST,EnvPermit,3.5501335240005574,0.5746644979999473,0.8544542032622334,0.8167044876860224
BEST,EnvPermit,3.5501335240005574,0.5866054849993816,0.8832391713747646,0.8430562689037273
BEST,EnvPermit,3.5975399010003457,0.663944218999859,0.8657351154313487,0.8259960092371393
BEST,EnvPermit,3.5975399010003457,0.6789966920005099,0.8753164556962025,0.8468530089811744
BEST,EnvPermit,3.5975399010003457,0.7028851459999714,0.8420727945712523,0.8032212423621475
BEST,EnvPermit,3.5975399010003457,0.6750352140006726,0.8544542032622334,0.8167044876860224
BEST,EnvPermit,3.5975399010003457,0.643083967000166,0.8832391713747646,0.8430562689037273
BEST,BPI2013_Incidents,64.9555292519999,3.4745757270002287,0.6399198285990739,0.5752191957042059
BEST,BPI2013_Incidents,47.59911153200028,2.253701928000737,0.6529692709741372,0.5747652951421961
BEST,BPI2013_Incidents,47.59911153200028,2.1406744659998367,0.6313932980599647,0.5502975697406886
BEST,BPI2013_Incidents,47.59911153200028,2.255279017999783,0.6326794011357769,0.561677854740978
BEST,BPI2013_Incidents,47.59911153200028,2.3439277130000846,0.6349488285545124,0.5586586846007499
BEST,BPI2013_Incidents,47.59911153200028,2.837200496999685,0.62248335935574,0.5435582488167879
BEST,BPI2013_Incidents,47.747938602999966,2.207143681999696,0.6539605298729386,0.5756243542566969
BEST,BPI2013_Incidents,47.747938602999966,2.2640139230006753,0.6306374401612497,0.5522579138741186
BEST,BPI2013_Incidents,47.747938602999966,2.2400853740000457,0.6325933574255722,0.5625840519651439
BEST,BPI2013_Incidents,47.747938602999966,2.3250285589992927,0.6339338577349235,0.5585633956358249
BEST,BPI2013_Incidents,47.747938602999966,2.738743760000034,0.6232229435450736,0.5490217897501274
BEST,BPI2013_Incidents,49.9081859959997,2.350693623000552,0.6502658376137694,0.5848788823102345
BEST,BPI2013_Incidents,49.9081859959997,2.2724774420003087,0.6240866717057193,0.5555475354121163
BEST,BPI2013_Incidents,49.9081859959997,2.3448735260008107,0.632249182584753,0.5647360939950834
BEST,BPI2013_Incidents,49.9081859959997,2.468600660999982,0.6342721813414531,0.5559212381070604
BEST,BPI2013_Incidents,49.9081859959997,3.0184036839991677,0.6346454104692251,0.5560518360834168
BEST,BPI2013_Incidents,65.16304808899986,2.4917662210000344,0.6496350364963503,0.5799243965863731
BEST,BPI2013_Incidents,65.16304808899986,2.4401742999998532,0.6233308138070043,0.5514422231636662
BEST,BPI2013_Incidents,65.16304808899986,2.3911533319997034,0.641455859576665,0.5699026605660812
BEST,BPI2013_Incidents,65.16304808899986,2.6170421520000673,0.6396007781442951,0.5582947161800018
BEST,BPI2013_Incidents,65.16304808899986,3.2251176680001663,0.6247021119237407,0.5475179019476969
BEST,BPI2013_Incidents,62.3968931419995,4.12957656099934,0.6509867531765342,0.5770467915821236
BEST,BPI2013_Incidents,62.3968931419995,4.16466837400003,0.6254304190812128,0.5516777382864917
BEST,BPI2013_Incidents,62.3968931419995,4.196993100999862,0.6411977284460506,0.5629505266471205
BEST,BPI2013_Incidents,62.3968931419995,4.27659626500008,0.6385012264230737,0.5573868446602672
BEST,BPI2013_Incidents,62.3968931419995,13.435112447000392,0.6260169282603336,0.546553875276217
BEST,BPI2013_Incidents,54.239118106000205,12.789278666000428,0.6521582409660268,0.5781799891082493
BEST,BPI2013_Incidents,54.239118106000205,12.843720654000208,0.6320651717477115,0.5555543984150952
BEST,BPI2013_Incidents,54.239118106000205,13.033046104000277,0.6373257614868353,0.566439925194016
BEST,BPI2013_Incidents,54.239118106000205,12.91081123999993,0.6376554174067496,0.5580738002834925
BEST,BPI2013_Incidents,54.239118106000205,13.092334061000656,0.6266743364286301,0.5481296732019765
BEST,BPI2013_Closed,8.582891848000145,0.5587763860003179,0.6581395348837209,0.7040886950560078
BEST,BPI2013_Closed,8.582891848000145,0.612683129999823,0.6085734364019677,0.6687699302723427
BEST,BPI2013_Closed,8.582891848000145,0.5585795580000195,0.6275811209439528,0.6803212046692009
BEST,BPI2013_Closed,8.582891848000145,0.5093622550002692,0.6913875598086124,0.7370977667109917
BEST,BPI2013_Closed,8.582891848000145,0.5166122900000119,0.6596573208722741,0.7232690701961524
BEST,BPI2013_Closed,7.801434168000014,0.552722664000612,0.6519379844961241,0.7042968217193325
BEST,BPI2013_Closed,7.801434168000014,0.5968635580002228,0.6148981026001406,0.668572664249291
BEST,BPI2013_Closed,7.801434168000014,0.5769626450000942,0.6238938053097345,0.6805142943989902
BEST,BPI2013_Closed,7.801434168000014,0.4928708530005679,0.6929824561403509,0.73627575671379
BEST,BPI2013_Closed,7.801434168000014,0.495776214000216,0.6612149532710281,0.7228021162413437
BEST,BPI2013_Closed,6.651950028000101,0.56629192399987,0.6542635658914728,0.7043598883541822
BEST,BPI2013_Closed,6.651950028000101,0.6012230639998961,0.6141953619114546,0.656950385897689
BEST,BPI2013_Closed,6.651950028000101,0.5776348660001531,0.6283185840707964,0.6851949582188597
BEST,BPI2013_Closed,6.651950028000101,0.5249944100000903,0.7001594896331739,0.7454995508115924
BEST,BPI2013_Closed,6.651950028000101,0.530709601000126,0.6705607476635514,0.7253267652561962
BEST,BPI2013_Closed,6.3080738639996525,0.5523049700000229,0.6527131782945736,0.7027081335628923
BEST,BPI2013_Closed,6.3080738639996525,0.597855349999918,0.623330990864371,0.6705080436132791
BEST,BPI2013_Closed,6.3080738639996525,0.5611819099999593,0.6356932153392331,0.6918618085735679
BEST,BPI2013_Closed,6.3080738639996525,0.5377411370000118,0.6961722488038278,0.7468576163332816
BEST,BPI2013_Closed,6.3080738639996525,0.5483471180000379,0.6643302180685359,0.724886568554317
BEST,BPI2013_Closed,5.585970390000057,0.5064671899999666,0.662015503875969,0.7017030034056102
BEST,BPI2013_Closed,5.585970390000057,0.5691421550000086,0.6148981026001406,0.6623044497597455
BEST,BPI2013_Closed,5.585970390000057,0.49797260600007576,0.6342182890855457,0.6942053132808365
BEST,BPI2013_Closed,5.585970390000057,0.5078753130001132,0.6953748006379585,0.7460338222379563
BEST,BPI2013_Closed,5.585970390000057,0.48335967999992135,0.6721183800623053,0.7280519458532615
BEST,BPI2013_Closed,4.677921607999906,0.6088352710003164,0.662015503875969,0.7017030034056102
BEST,BPI2013_Closed,4.677921607999906,0.61253426400026,0.6148981026001406,0.6623044497597455
BEST,BPI2013_Closed,4.677921607999906,0.516583214000093,0.6342182890855457,0.6942053132808365
BEST,BPI2013_Closed,4.677921607999906,0.5742712190003658,0.6953748006379585,0.7460338222379563
BEST,BPI2013_Closed,4.677921607999906,0.559335461000046,0.6721183800623053,0.7280519458532615
BEST,Helpdesk,12.29836816399984,0.6364209870002924,0.8519146873485216,0.905570937114809
BEST,Helpdesk,12.29836816399984,0.7038455510000858,0.8596237337192475,0.9118594161105062
BEST,Helpdesk,12.29836816399984,0.6148730770000839,0.8592807144581222,0.9078888124507285
BEST,Helpdesk,12.29836816399984,0.6481324209999002,0.8548698167791707,0.9065013852803194
BEST,Helpdesk,12.29836816399984,0.6263866739996047,0.8547647768395658,0.9095605198982801
BEST,Helpdesk,12.511066415000187,0.6599281609996979,0.8528841492971401,0.9058981305224675
BEST,Helpdesk,12.511066415000187,0.6156102429999919,0.8605885190545104,0.9124583870061488
BEST,Helpdesk,12.511066415000187,0.638764411000011,0.8602461984069515,0.9086089025625638
BEST,Helpdesk,12.511066415000187,0.6360705440001766,0.8563162970106075,0.9075862454538971
BEST,Helpdesk,12.511066415000187,0.6136138540000502,0.8547647768395658,0.9093232862834831
BEST,Helpdesk,12.315435227999842,0.699864572000024,0.8565196316044595,0.907711736074561
BEST,Helpdesk,12.315435227999842,0.6208696600001531,0.8598649300530632,0.911400568799271
BEST,Helpdesk,12.315435227999842,0.6494396499997492,0.8580738595220855,0.9072028207799434
BEST,Helpdesk,12.315435227999842,0.6371900869999081,0.8584860173577628,0.908519856603275
BEST,Helpdesk,12.315435227999842,0.6757506929998272,0.8554885404101327,0.9095458723022092
BEST,Helpdesk,12.781482445000165,1.003844742000183,0.855550169655841,0.9071470821955591
BEST,Helpdesk,12.781482445000165,1.026096108999809,0.8603473227206947,0.9115010672716943
BEST,Helpdesk,12.781482445000165,1.0185788600001615,0.8597634564325368,0.9072531064022781
BEST,Helpdesk,12.781482445000165,1.0188051129998712,0.859450337512054,0.9098056168089969
BEST,Helpdesk,12.781482445000165,1.005629893999867,0.8566948130277443,0.9103063984668368
BEST,Helpdesk,12.709758890000103,1.015336642999955,0.8557925351429957,0.90649086802141
BEST,Helpdesk,12.709758890000103,0.9873356690000037,0.859141341051616,0.9104934025881976
BEST,Helpdesk,12.709758890000103,0.9752114880002409,0.8595220854453295,0.9066201780358235
