metrics.total_run_time,metrics.total_fit_duration,metrics.fit_duration_per_fold,metrics.none_share,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.prep_duration,metrics.nap_duration,metrics.nap_eval_duration,metrics.nap_pred_duration,metrics.nap_pred_convert_duration,metrics.nap_n_events_per_second,metrics.rtp_duration,metrics.rtp_eval_duration,metrics.rtp_pred_duration,metrics.rtp_pred_convert_duration,metrics.rtp_n_traces_per_second,metrics.process_stage_width,metrics.n_process_stages,metrics.avg_unpruned_patterns_per_stage,metrics.avg_pruned_patterns_per_stage,metrics.peak_ram_train,metrics.peak_ram_test,params.dataset,params.task,params.max_pattern_size_train,params.max_pattern_size_eval,params.process_stage_width_percentage,params.selection_method,params.weight,params.weights,params.min_freq,params.train_pct,params.random_seed,params.filter_sequences,params.break_buffer,params.prune_func,params.ncores,params.cv_hash,params.base_cv_hash,params.cv_folds
245911.479898796,4.07173185798456,0.8143463715969119,0.003766478342749529,0.5511613308223478,0.3993558616840723,0.49536737239185374,0.0876577970047947,0.8830127470137086,0.07351803098572418,0.8740605599887203,0.8814108519873116,1822.528178162572,0.8799087450024672,0.8546531170140952,0.8288175819907337,0.8794234049855731,1922.0152113252466,28.0,1.0,7547.0,0.0,2.1039,2.1042,EnvPermit,"['nap', 'rtp']",21,7,1.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,225016248606758851465468524267212558832_eps1_s0,225016248606758851465468524267212558832,5
245908.579029854,4.07173185798456,0.8143463715969119,0.007897934386391251,0.8140947752126367,0.5093938571735278,0.7476810389407162,0.0876577970047947,0.8446786790154874,0.09227433000341989,0.8345638549944852,0.8433656799898017,1972.287668761879,1.0213465499982703,0.8738904939964414,0.963156062993221,1.0209152330062352,1708.9649987611458,28.0,1.0,6779.0,0.0,2.1039,2.1042,EnvPermit,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,225016248606758851465468524267212558832_eps0_s0,225016248606758851465468524267212558832,5
245905.499792653,4.07173185798456,0.8143463715969119,0.0031645569620253164,0.8234177215189873,0.620344422374783,0.7740756710609656,0.0876577970047947,0.8615978070010897,0.10532354502356611,0.8520236669864971,0.8602738970075734,1854.4085818510953,1.1234542969905306,0.865770550997695,1.0696144139801618,1.1228206910018343,1477.1678273487669,28.0,1.0,7727.0,0.0,2.1039,2.1042,EnvPermit,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,225016248606758851465468524267212558832_eps0_s0,225016248606758851465468524267212558832,5
245902.299197678,4.07173185798456,0.8143463715969119,0.008019740900678593,0.7803824799506478,0.486044730237001,0.7168354684132892,0.0876577970047947,0.8722532939864323,0.07273118101875298,0.8632674659893382,0.8710986209916882,1877.7494390365687,1.0583547019923571,0.8622324110183399,0.9907510489865672,1.05791113601299,1636.1325094312142,28.0,1.0,6904.0,0.0,2.1039,2.1043,EnvPermit,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,225016248606758851465468524267212558832_eps0_s0,225016248606758851465468524267212558832,5
245899.183242424,4.07173185798456,0.8143463715969119,0.002509410288582183,0.8005018820577164,0.609975858325612,0.7326126504096296,0.0876577970047947,0.8937780870182905,0.11848005399224348,0.8834452020237222,0.8919322470028419,1804.2997985031764,1.0820252930279821,0.7902248489845078,1.0142291210067924,1.081528299022466,1571.6369871313573,27.0,1.0,7176.0,0.0,2.1039,2.1043,EnvPermit,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,225016248606758851465468524267212558832_eps0_s0,225016248606758851465468524267212558832,5
245896.056704467,4.07173185798456,0.8143463715969119,0.003766478342749529,0.815442561205273,0.6007236131784333,0.7604334982866054,0.0876577970047947,0.8372715110017452,0.08249022299423814,0.8280623850005213,0.8360521740105469,1923.7680987030913,1.026766819995828,0.8575443419977091,0.9779439640115015,1.0259288779925555,1628.927687702631,28.0,1.0,7547.0,0.0,2.1039,2.1041,EnvPermit,"['nap', 'rtp']",21,3,1.0,PROB_LEN_DIST,None,['None'],1e-10,0.8,42,True,1.2,None,16,225016248606758851465468524267212558832_eps0_s0,225016248606758851465468524267212558832,5
245869.761461111,4.076816143002361,0.8153632286004722,0.11603888213851762,0.7800729040097205,0.2522823577451255,0.7468243556578307,0.07693443901371211,0.7663990119763184,0.06311149301473051,0.7559596209903248,0.7651171189791057,2177.364973335086,0.8489740010118112,0.8988766680122353,0.7818837009835988,0.848248224996496,2105.172416216574,14.0,2.0,369.0,0.0,2.1056,2.1007,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps4_s0,65432415834605434134577897559624831681,5
245866.953377168,4.076816143002361,0.8153632286004722,0.10189873417721519,0.7867088607594936,0.2729395924263747,0.7596833168589506,0.07693443901371211,0.8005185890069697,0.07523474699701183,0.7914355729881208,0.7993858350091614,1996.3722303188856,0.8585023159976117,0.9165445980033837,0.8046897360181902,0.8575554279959761,1963.4896896016626,14.0,2.0,399.0,0.0,2.1056,2.1006,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps4_s0,65432415834605434134577897559624831681,5
245864.054521604,4.076816143002361,0.8153632286004722,0.121529919802591,0.7557063541024059,0.22404487597806855,0.726041221222143,0.07693443901371211,0.7643426439899486,0.09689853398595005,0.7530506839975715,0.7626575540052727,2152.5775548000533,0.8706904760038015,0.8962766909971833,0.7992055909999181,0.8701943610212766,2028.264089058614,14.0,2.0,320.5,0.0,2.1056,2.1007,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps4_s0,65432415834605434134577897559624831681,5
245861.182495843,4.076816143002361,0.8153632286004722,0.1053952321204517,0.773525721455458,0.2473511767370487,0.7416400027167471,0.07693443901371211,0.7782820989959873,0.09454872200149111,0.7686711790156551,0.7774802519998048,2073.7085551213777,0.8390724690107163,0.8472526190162171,0.7580893879930954,0.8386135220061988,2102.6544168093774,14.0,2.0,293.0,0.0,2.1056,2.1007,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps4_s0,65432415834605434134577897559624831681,5
245858.447375472,4.076816143002361,0.8153632286004722,0.10043942247332077,0.7859384808537351,0.30185215381109387,0.7562805437570034,0.07693443901371211,0.7726096739934292,0.05988669200451113,0.7627107349981088,0.7713128089962993,2088.603092762225,0.8333839449915104,0.7886017370037735,0.7807946779939812,0.8329821059887763,2040.2290703270903,14.0,2.0,425.5,0.0,2.1056,2.1006,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps4_s0,65432415834605434134577897559624831681,5
245855.72150828,4.076816143002361,0.8153632286004722,0.11603888213851762,0.7800729040097205,0.2522823577451255,0.7468243556578307,0.07693443901371211,0.8836198540229816,0.059895969985518605,0.8742023619997781,0.8820947200001683,1882.8592458097453,0.8806240730045829,0.8714478579931892,0.8232538140146062,0.8802236120100133,1999.3833881840924,14.0,2.0,369.0,0.0,2.1056,2.1007,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps3_s0,65432415834605434134577897559624831681,5
245852.749705558,4.076816143002361,0.8153632286004722,0.10189873417721519,0.7867088607594936,0.2729395924263747,0.7596833168589506,0.07693443901371211,0.8599135570111685,0.08734722100780345,0.8493767059990205,0.8585537629842293,1860.1875808939621,0.8466102209931705,0.8071560540120117,0.7896219459944405,0.8461345810210332,2000.9575569865485,14.0,2.0,399.0,0.0,2.1056,2.1016,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps3_s0,65432415834605434134577897559624831681,5
245849.898690356,4.076816143002361,0.8153632286004722,0.121529919802591,0.7557063541024059,0.22404487597806855,0.726041221222143,0.07693443901371211,0.7095187509839889,0.08497449499554932,0.6993838790222071,0.708681190997595,2317.7543100740095,0.8317318209738005,0.793662727024639,0.7600565009925049,0.8310832020069938,2132.736181959169,14.0,2.0,320.5,0.0,2.1056,2.1017,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps3_s0,65432415834605434134577897559624831681,5
245847.242668242,4.076816143002361,0.8153632286004722,0.1053952321204517,0.773525721455458,0.2473511767370487,0.7416400027167471,0.07693443901371211,0.8041749330004677,0.06116334500256926,0.7948858670133632,0.8029193170077633,2005.3193372139833,0.8731992659741081,0.8615864260063972,0.8050351140263956,0.8727492020116188,1980.0378545323126,14.0,2.0,293.0,0.0,2.1056,2.1017,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps3_s0,65432415834605434134577897559624831681,5
245844.445744547,4.076816143002361,0.8153632286004722,0.10043942247332077,0.7859384808537351,0.30185215381109387,0.7562805437570034,0.07693443901371211,0.7674547390197404,0.0981192989856936,0.7576860059925821,0.7663756559777539,2102.4540342580854,0.7902903299836908,0.8402280280133709,0.7396665810083505,0.7897204860055353,2153.6730750067723,14.0,2.0,425.5,0.0,2.1056,2.1015,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps3_s0,65432415834605434134577897559624831681,5
245841.700991492,4.076816143002361,0.8153632286004722,0.11603888213851762,0.7800729040097205,0.2522823577451255,0.7468243556578307,0.07693443901371211,0.8321902220195625,0.11653321798075922,0.8217791909992229,0.830743309983518,2002.97113632019,0.817224120022729,0.8380232019990217,0.7558060710143764,0.8167596769926604,2177.8073279973573,14.0,2.0,369.0,0.0,2.1056,2.1016,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps2_s0,65432415834605434134577897559624831681,5
245838.893935866,4.076816143002361,0.8153632286004722,0.10189873417721519,0.7867088607594936,0.2729395924263747,0.7596833168589506,0.07693443901371211,0.7909717389848083,0.08155350500601344,0.7809605750080664,0.7891411269956734,2023.1495040369746,0.8284720039810054,0.8038127170002554,0.7661084450082853,0.8279343800095376,2062.3712090563267,14.0,2.0,399.0,0.0,2.1056,2.1016,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps2_s0,65432415834605434134577897559624831681,5
245836.121654694,4.076816143002361,0.8153632286004722,0.121529919802591,0.7557063541024059,0.22404487597806855,0.726041221222143,0.07693443901371211,0.7764824319747277,0.057620156003395095,0.767635030002566,0.7751976379950065,2111.6805990401213,0.8470207329955883,0.8992599710181821,0.7804116490005981,0.846649064013036,2077.108923317414,14.0,2.0,320.5,0.0,2.1056,2.1017,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps2_s0,65432415834605434134577897559624831681,5
245833.30699019,4.076816143002361,0.8153632286004722,0.1053952321204517,0.773525721455458,0.2473511767370487,0.7416400027167471,0.07693443901371211,0.7636799699976109,0.05850630300119519,0.7549753570056055,0.7627590160118416,2111.3271912902514,0.9442618089960888,0.847125529020559,0.8740245349763427,0.9438614920072723,1823.7474306635397,14.0,2.0,293.0,0.0,2.1056,2.1017,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps2_s0,65432415834605434134577897559624831681,5
245830.428408778,4.076816143002361,0.8153632286004722,0.10043942247332077,0.7859384808537351,0.30185215381109387,0.7562805437570034,0.07693443901371211,0.8559967940091155,0.07328635500743985,0.8463310939841904,0.854582923988346,1882.242081524843,0.848553724004887,0.9252226679818705,0.7965622069896199,0.8481276280072052,1999.84381134562,14.0,2.0,425.5,0.0,2.1056,2.0998,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps2_s0,65432415834605434134577897559624831681,5
245827.45011593,4.076816143002361,0.8153632286004722,0.11603888213851762,0.7800729040097205,0.2522823577451255,0.711962922689343,0.07693443901371211,0.7334629270189907,0.05926069599809125,0.7237083000072744,0.732244069018634,2274.3970187760115,0.8457602109992877,0.7954268110042904,0.7819417830032762,0.8450468149967492,2105.0160456678186,14.0,2.0,369.0,0.0,2.1056,2.0998,EnvPermit,"['nap', 'rtp']",21,7,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps1_s0,65432415834605434134577897559624831681,5
245824.784763177,4.076816143002361,0.8153632286004722,0.10189873417721519,0.7867088607594936,0.2729395924263747,0.7217138144907137,0.07693443901371211,0.6244774950027931,0.07525776900001802,0.6149079989991151,0.6233025910041761,2569.4900742416166,0.696975056984229,0.9135732669965364,0.6442271170089953,0.6965691979858093,2452.551217240889,14.0,2.0,399.0,0.0,2.1056,2.0998,EnvPermit,"['nap', 'rtp']",21,7,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps1_s0,65432415834605434134577897559624831681,5
245822.249973034,4.076816143002361,0.8153632286004722,0.121529919802591,0.7557063541024059,0.22404487597806855,0.6971295462438744,0.07693443901371211,0.7116166299965698,0.07180311297997832,0.7024587949854322,0.7104250459815376,2307.608661990796,0.9226268579950556,0.8773106459993869,0.8559846289863344,0.9221950809878763,1893.72559402101,14.0,2.0,320.5,0.0,2.1056,2.0999,EnvPermit,"['nap', 'rtp']",21,7,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps1_s0,65432415834605434134577897559624831681,5
245819.414324347,4.076816143002361,0.8153632286004722,0.1053952321204517,0.773525721455458,0.2473511767370487,0.71071437498649,0.07693443901371211,0.7876902959833387,0.0913200690119993,0.7781405260029715,0.7865048740059137,2048.4731828424433,0.892563216999406,0.8038519200053997,0.8135246619931422,0.8918999140150845,1959.375141860711,14.0,2.0,293.0,0.0,2.1056,2.0986,EnvPermit,"['nap', 'rtp']",21,7,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps1_s0,65432415834605434134577897559624831681,5
245816.621192579,4.076816143002361,0.8153632286004722,0.10043942247332077,0.7859384808537351,0.30185215381109387,0.7210917456680167,0.07693443901371211,0.86968641000567,0.08718407398555428,0.8608966580068227,0.8686530099948868,1850.396310851256,0.850627717009047,0.7857368300028611,0.7984878660063259,0.8502200850052759,1995.0209236960147,14.0,2.0,425.5,0.0,2.1056,2.0984,EnvPermit,"['nap', 'rtp']",21,7,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps1_s0,65432415834605434134577897559624831681,5
245813.785489018,4.076816143002361,0.8153632286004722,0.11603888213851762,0.7284325637910085,0.23809047055982613,0.6751964071920935,0.07693443901371211,0.7578590069897473,0.0750791380123701,0.7497448089998215,0.756997318007052,2195.41366641245,0.8485948989982717,0.8271670739923138,0.7922474119986873,0.8482224329782184,2077.6337985724176,14.0,2.0,369.0,0.0,2.1056,2.0985,EnvPermit,"['nap', 'rtp']",21,3,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps0_s0,65432415834605434134577897559624831681,5
245811.090820115,4.076816143002361,0.8153632286004722,0.10189873417721519,0.7424050632911392,0.25786244336438324,0.6988362841448289,0.07693443901371211,0.7901078549912199,0.05742989099235274,0.780704972014064,0.788849761011079,2023.8118836670317,0.8555897879996337,0.8123104970145505,0.8029834140033927,0.8552080700173974,1967.6620618135512,14.0,2.0,399.0,0.0,2.1056,2.0985,EnvPermit,"['nap', 'rtp']",21,3,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps0_s0,65432415834605434134577897559624831681,5
245808.340236123,4.076816143002361,0.8153632286004722,0.121529919802591,0.6958667489204194,0.20652511452054653,0.6446791929801691,0.07693443901371211,0.9032699840026908,0.08037012899876572,0.8947768219804857,0.9022494089731481,1811.624932809617,0.8799126519879792,0.8334448389941826,0.8114916530030314,0.8794820850016549,1997.5559748535634,14.0,2.0,320.5,0.0,2.1056,2.0986,EnvPermit,"['nap', 'rtp']",21,3,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps0_s0,65432415834605434134577897559624831681,5
245805.388807688,4.076816143002361,0.8153632286004722,0.1053952321204517,0.7176913425345044,0.22990023052702044,0.6656866346257426,0.07693443901371211,0.8103634160070214,0.0690196210052818,0.8020943519950379,0.8095903639914468,1987.2973747231438,0.857850327010965,0.8605899800022598,0.7914203830005135,0.8574153300141916,2014.1002610479463,14.0,2.0,293.0,0.0,2.1056,2.0986,EnvPermit,"['nap', 'rtp']",21,3,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps0_s0,65432415834605434134577897559624831681,5
245802.572106314,4.076816143002361,0.8153632286004722,0.10043942247332077,0.7344632768361582,0.28243979233723104,0.6870578033949025,0.07693443901371211,0.8231310969858896,0.05926635500509292,0.8148004690010566,0.8223565309890546,1955.0798761235546,0.85066633799579,0.7818927360058296,0.8015058409946505,0.8499443379987497,1987.5089095085361,14.0,2.0,425.5,0.0,2.1056,2.0984,EnvPermit,"['nap', 'rtp']",21,3,0.5,PROB_LEN_DIST,None,['None'],0.01,0.8,42,True,1.2,None,16,65432415834605434134577897559624831681_eps0_s0,65432415834605434134577897559624831681,5
245779.77128295,3.4704134310013615,0.6940826862002722,0.03402187120291616,0.8626974483596598,0.4834874348917828,0.8201212084856037,0.07809974902193062,0.8854487780190539,0.08161078300327063,0.8759498480067123,0.8840843380021397,1879.1030145682346,0.9117780720116571,0.8660226719803177,0.8506020689965226,0.9113929439918138,1935.0999250940326,14.0,2.0,657.5,0.0,2.1017,2.1059,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps4_s0,301303615634958901188516497625374252338,5
245776.793042041,3.4704134310013615,0.6940826862002722,0.016455696202531647,0.8759493670886076,0.6030639177216925,0.8402435434281126,0.07809974902193062,0.8351154690026306,0.09422288500354625,0.8255673079984263,0.833839942002669,1913.8354737310067,0.8994855399942026,0.788391236012103,0.843325204012217,0.8985411539906636,1873.5358465310508,14.0,2.0,670.5,0.0,2.1017,2.1059,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps4_s0,301303615634958901188516497625374252338,5
245773.941242158,3.4704134310013615,0.6940826862002722,0.0351634793337446,0.8420727945712523,0.4500348960054201,0.7912824773705238,0.07809974902193062,0.7881245750177186,0.07085301500046626,0.77936882499489,0.7872151769988704,2079.8881710602527,0.9282754950108938,0.8411282470042352,0.8553371139860246,0.9276493880024645,1895.159199214271,14.0,2.0,638.0,0.0,2.1017,2.1061,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps4_s0,301303615634958901188516497625374252338,5
245771.07723472,3.4704134310013615,0.6940826862002722,0.025094102885821833,0.855081555834379,0.39306616212540096,0.8103504181398986,0.07809974902193062,0.8322507579869125,0.09981410499312915,0.822313877986744,0.8307417259784415,1938.4325653150363,0.8890142309828661,0.8715423610119615,0.8173945930029731,0.8884804959816393,1950.0985370406067,14.0,2.0,566.0,0.0,2.1017,2.106,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps4_s0,301303615634958901188516497625374252338,5
245768.155174819,3.4704134310013615,0.6940826862002722,0.018832391713747645,0.8775894538606404,0.5474942187496686,0.8292475658319651,0.07809974902193062,0.8206883969833143,0.09182320901891217,0.8105966639996041,0.819388477015309,1965.2190426492775,0.8542073370190337,0.857457132980926,0.8017546820046846,0.8537150399934035,1986.8920453534593,14.0,2.0,738.0,0.0,2.1017,2.1042,EnvPermit,"['nap', 'rtp']",21,21,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps4_s0,301303615634958901188516497625374252338,5
245765.285300814,3.4704134310013615,0.6940826862002722,0.03402187120291616,0.8626974483596598,0.4834874348917828,0.7854367586319081,0.07809974902193062,0.7945046630047727,0.07628492699586786,0.7847032510035206,0.7932273659971543,2097.608233297118,0.9512570279766805,0.8210835850040894,0.8916935569723137,0.9507944170036353,1845.9256401816829,14.0,2.0,657.5,0.0,2.1017,2.1043,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps3_s0,301303615634958901188516497625374252338,5
245762.423535073,3.4704134310013615,0.6940826862002722,0.016455696202531647,0.8759493670886076,0.6030639177216925,0.8024202458933466,0.07809974902193062,0.8392564440146089,0.0915238949819468,0.8296002289862372,0.838007939979434,1904.5317790362033,0.8409906910092104,0.8030723019910511,0.7859860519820359,0.8405828980030492,2010.2137894377186,14.0,2.0,670.5,0.0,2.1017,2.1042,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps3_s0,301303615634958901188516497625374252338,5
245759.619203788,3.4704134310013615,0.6940826862002722,0.0351634793337446,0.8420727945712523,0.4500348960054201,0.7623708023922542,0.07809974902193062,0.7967310779786203,0.08214448401122354,0.7870188840024639,0.7954088330152445,2059.6710357904517,0.901708883990068,0.8803437130118255,0.8355361860012636,0.9012746390071698,1940.0715697997891,14.0,2.0,638.0,0.0,2.1017,2.1043,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps3_s0,301303615634958901188516497625374252338,5
245756.766153418,3.4704134310013615,0.6940826862002722,0.025094102885821833,0.855081555834379,0.39306616212540096,0.779567591305847,0.07809974902193062,0.8692062069894746,0.08283699001185596,0.8608373189927079,0.8682417919917498,1851.685521563108,0.8740938050032128,0.8723525730019901,0.805219139001565,0.8736409890116192,1979.5853362061007,14.0,2.0,566.0,0.0,2.1017,2.1044,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps3_s0,301303615634958901188516497625374252338,5
245753.801099658,3.4704134310013615,0.6940826862002722,0.018832391713747645,0.8775894538606404,0.5474942187496686,0.7940816384236116,0.07809974902193062,0.6791574739909265,0.05883219200768508,0.6699961069971323,0.6782473659841344,2377.6257553789314,0.7907578079903033,0.7875610470073298,0.7385571199993137,0.7903388010163326,2156.908324167913,14.0,2.0,738.0,0.0,2.1017,2.1042,EnvPermit,"['nap', 'rtp']",21,15,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps3_s0,301303615634958901188516497625374252338,5
245751.241383066,3.4704134310013615,0.6940826862002722,0.03402187120291616,0.7029161603888214,0.4374477014357987,0.7299583705640577,0.07809974902193062,0.8743526869802736,0.05861449000076391,0.8646626389818266,0.8731550399970729,1903.6326143780516,0.9373824920039624,0.8458332910086028,0.8648720020137262,0.9370051689911634,1903.1717944014065,14.0,2.0,657.5,0.0,2.1017,2.1043,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps2_s0,301303615634958901188516497625374252338,5
245748.280673864,3.4704134310013615,0.6940826862002722,0.016455696202531647,0.7132911392405064,0.5449274850796156,0.7408022295917895,0.07809974902193062,0.7305092489987146,0.09548796300077811,0.7217169720097445,0.7293765080103185,2189.223838813461,0.9337368669803254,0.7955341810011305,0.877762846997939,0.9327005770173855,1800.0306180693358,14.0,2.0,670.5,0.0,2.1017,2.1052,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps2_s0,301303615634958901188516497625374252338,5
245745.480336208,3.4704134310013615,0.6940826862002722,0.0351634793337446,0.7057371992597162,0.407065618500028,0.7145980142325299,0.07809974902193062,0.8095353170065209,0.10261803801404312,0.80019672299386,0.8086051220016088,2025.7518600365952,0.9111398119712248,0.8154539050010499,0.840626137010986,0.9106958390038926,1928.324529336893,14.0,2.0,638.0,0.0,2.1017,2.1053,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps2_s0,301303615634958901188516497625374252338,5
245742.572433882,3.4704134310013615,0.6940826862002722,0.025094102885821833,0.78732747804266,0.37016992284472233,0.7633064799934192,0.07809974902193062,0.9125558759842534,0.05780231801327318,0.9027653789962642,0.9109850450186059,1765.6857884517924,0.9430034380056895,0.8258521730022039,0.8753555709845386,0.9425274120003451,1820.974302142363,14.0,2.0,566.0,0.0,2.1017,2.1053,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps2_s0,301303615634958901188516497625374252338,5
245739.57267586,3.4704134310013615,0.6940826862002722,0.018832391713747645,0.7137476459510358,0.4836480805977246,0.738778806810825,0.07809974902193062,0.8739256489789113,0.09702425901195966,0.8657668790256139,0.8730339930043556,1839.9872281934115,0.8469284249877091,0.7614514890010469,0.7947229669953231,0.8465279430092778,2004.4720816648737,14.0,2.0,738.0,0.0,2.1017,2.1052,EnvPermit,"['nap', 'rtp']",21,11,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps2_s0,301303615634958901188516497625374252338,5
245736.781237379,3.4704134310013615,0.6940826862002722,0.03402187120291616,0.675577156743621,0.43004219206426314,0.6371950170571442,0.07809974902193062,0.8220748600142542,0.07083228000556119,0.8123343539773487,0.8208302529819775,2026.2592514287503,0.8863193239958491,0.7830999200232327,0.8244242490036413,0.8858191810140852,1996.5448638723021,14.0,2.0,657.5,0.0,2.1017,2.1053,EnvPermit,"['nap', 'rtp']",21,7,0.5,PROB_LEN_DIST,None,['None'],0.001,0.8,42,True,1.2,None,16,301303615634958901188516497625374252338_eps1_s0,301303615634958901188516497625374252338,5
